"symbol","windowStart","windowEnd","preds_json","time","diff"
"TSLA","2021-09-01T04:09:00.000000000+0000","2021-09-01T06:09:00.000000000+0000","{""ok"": false, ""msg"": ""too_short"", ""preds"": [], ""ckpt"": ""/app/chronos-2-finetuned/finetuned-ckpt""}","1763574761738","1"
"TSLA","2021-09-01T03:55:00.000000000+0000","2021-09-01T05:55:00.000000000+0000","{""ok"": false, ""msg"": ""too_short"", ""preds"": [], ""ckpt"": ""/app/chronos-2-finetuned/finetuned-ckpt""}","1763574761738","1"
"TSLA","2021-09-01T02:44:00.000000000+0000","2021-09-01T04:44:00.000000000+0000","{""ok"": false, ""msg"": ""too_short"", ""preds"": [], ""ckpt"": ""/app/chronos-2-finetuned/finetuned-ckpt""}","1763574761738","1"
"TSLA","2021-09-01T03:39:00.000000000+0000","2021-09-01T05:39:00.000000000+0000","{""ok"": false, ""msg"": ""too_short"", ""preds"": [], ""ckpt"": ""/app/chronos-2-finetuned/finetuned-ckpt""}","1763574761738","1"
"TSLA","2021-09-01T04:06:00.000000000+0000","2021-09-01T06:06:00.000000000+0000","{""ok"": false, ""msg"": ""too_short"", ""preds"": [], ""ckpt"": ""/app/chronos-2-finetuned/finetuned-ckpt""}","1763574761738","1"
"TSLA","2021-09-01T03:44:00.000000000+0000","2021-09-01T05:44:00.000000000+0000","{""ok"": false, ""msg"": ""too_short"", ""preds"": [], ""ckpt"": ""/app/chronos-2-finetuned/finetuned-ckpt""}","1763574761738","1"
"TSLA","2021-09-01T03:17:00.000000000+0000","2021-09-01T05:17:00.000000000+0000","{""ok"": false, ""msg"": ""too_short"", ""preds"": [], ""ckpt"": ""/app/chronos-2-finetuned/finetuned-ckpt""}","1763574761738","1"
"TSLA","2021-09-01T03:12:00.000000000+0000","2021-09-01T05:12:00.000000000+0000","{""ok"": false, ""msg"": ""too_short"", ""preds"": [], ""ckpt"": ""/app/chronos-2-finetuned/finetuned-ckpt""}","1763574761738","1"
"TSLA","2021-09-01T03:56:00.000000000+0000","2021-09-01T05:56:00.000000000+0000","{""ok"": false, ""msg"": ""too_short"", ""preds"": [], ""ckpt"": ""/app/chronos-2-finetuned/finetuned-ckpt""}","1763574761738","1"
"TSLA","2021-09-01T02:42:00.000000000+0000","2021-09-01T04:42:00.000000000+0000","{""ok"": false, ""msg"": ""too_short"", ""preds"": [], ""ckpt"": ""/app/chronos-2-finetuned/finetuned-ckpt""}","1763574761738","1"
"TSLA","2021-09-01T02:43:00.000000000+0000","2021-09-01T04:43:00.000000000+0000","{""ok"": false, ""msg"": ""too_short"", ""preds"": [], ""ckpt"": ""/app/chronos-2-finetuned/finetuned-ckpt""}","1763574761738","1"
"TSLA","2021-09-01T04:07:00.000000000+0000","2021-09-01T06:07:00.000000000+0000","{""ok"": false, ""msg"": ""too_short"", ""preds"": [], ""ckpt"": ""/app/chronos-2-finetuned/finetuned-ckpt""}","1763574761738","1"
"TSLA","2021-09-01T03:38:00.000000000+0000","2021-09-01T05:38:00.000000000+0000","{""ok"": false, ""msg"": ""too_short"", ""preds"": [], ""ckpt"": ""/app/chronos-2-finetuned/finetuned-ckpt""}","1763574761738","1"
"TSLA","2021-09-01T02:58:00.000000000+0000","2021-09-01T04:58:00.000000000+0000","{""ok"": false, ""msg"": ""too_short"", ""preds"": [], ""ckpt"": ""/app/chronos-2-finetuned/finetuned-ckpt""}","1763574761738","1"
"TSLA","2021-09-01T03:28:00.000000000+0000","2021-09-01T05:28:00.000000000+0000","{""ok"": false, ""msg"": ""too_short"", ""preds"": [], ""ckpt"": ""/app/chronos-2-finetuned/finetuned-ckpt""}","1763574761738","1"
"TSLA","2021-09-01T02:37:00.000000000+0000","2021-09-01T04:37:00.000000000+0000","{""ok"": false, ""msg"": ""too_short"", ""preds"": [], ""ckpt"": ""/app/chronos-2-finetuned/finetuned-ckpt""}","1763574761738","1"
"TSLA","2021-09-01T03:09:00.000000000+0000","2021-09-01T05:09:00.000000000+0000","{""ok"": false, ""msg"": ""too_short"", ""preds"": [], ""ckpt"": ""/app/chronos-2-finetuned/finetuned-ckpt""}","1763574761738","1"
"TSLA","2021-09-01T03:36:00.000000000+0000","2021-09-01T05:36:00.000000000+0000","{""ok"": false, ""msg"": ""too_short"", ""preds"": [], ""ckpt"": ""/app/chronos-2-finetuned/finetuned-ckpt""}","1763574761738","1"
"TSLA","2021-09-01T03:04:00.000000000+0000","2021-09-01T05:04:00.000000000+0000","{""ok"": false, ""msg"": ""too_short"", ""preds"": [], ""ckpt"": ""/app/chronos-2-finetuned/finetuned-ckpt""}","1763574761738","1"
"TSLA","2021-09-01T04:18:00.000000000+0000","2021-09-01T06:18:00.000000000+0000","{""ok"": false, ""msg"": ""too_short"", ""preds"": [], ""ckpt"": ""/app/chronos-2-finetuned/finetuned-ckpt""}","1763574761738","1"
"TSLA","2021-09-01T02:47:00.000000000+0000","2021-09-01T04:47:00.000000000+0000","{""ok"": false, ""msg"": ""too_short"", ""preds"": [], ""ckpt"": ""/app/chronos-2-finetuned/finetuned-ckpt""}","1763574761738","1"
"TSLA","2021-09-01T02:38:00.000000000+0000","2021-09-01T04:38:00.000000000+0000","{""ok"": false, ""msg"": ""too_short"", ""preds"": [], ""ckpt"": ""/app/chronos-2-finetuned/finetuned-ckpt""}","1763574761738","1"
"TSLA","2021-09-01T02:20:00.000000000+0000","2021-09-01T04:20:00.000000000+0000","{""ok"": false, ""msg"": ""too_short"", ""preds"": [], ""ckpt"": ""/app/chronos-2-finetuned/finetuned-ckpt""}","1763574761738","1"
"TSLA","2021-09-01T03:29:00.000000000+0000","2021-09-01T05:29:00.000000000+0000","{""ok"": false, ""msg"": ""too_short"", ""preds"": [], ""ckpt"": ""/app/chronos-2-finetuned/finetuned-ckpt""}","1763574761738","1"
"TSLA","2021-09-01T02:34:00.000000000+0000","2021-09-01T04:34:00.000000000+0000","{""ok"": false, ""msg"": ""too_short"", ""preds"": [], ""ckpt"": ""/app/chronos-2-finetuned/finetuned-ckpt""}","1763574761738","1"
"TSLA","2021-09-01T02:49:00.000000000+0000","2021-09-01T04:49:00.000000000+0000","{""ok"": false, ""msg"": ""too_short"", ""preds"": [], ""ckpt"": ""/app/chronos-2-finetuned/finetuned-ckpt""}","1763574761738","1"
"TSLA","2021-09-01T04:08:00.000000000+0000","2021-09-01T06:08:00.000000000+0000","{""ok"": false, ""msg"": ""too_short"", ""preds"": [], ""ckpt"": ""/app/chronos-2-finetuned/finetuned-ckpt""}","1763574761738","1"
"TSLA","2021-09-01T04:16:00.000000000+0000","2021-09-01T06:16:00.000000000+0000","{""ok"": false, ""msg"": ""too_short"", ""preds"": [], ""ckpt"": ""/app/chronos-2-finetuned/finetuned-ckpt""}","1763574761738","1"
"TSLA","2021-09-01T03:08:00.000000000+0000","2021-09-01T05:08:00.000000000+0000","{""ok"": false, ""msg"": ""too_short"", ""preds"": [], ""ckpt"": ""/app/chronos-2-finetuned/finetuned-ckpt""}","1763574761738","1"
