"s","p","t","v","time","diff"
"BINANCE:BTCUSDT","112280.0","1761474736852","5e-5","1761474743794","1"
"BINANCE:BTCUSDT","112285.22","1761474736805","5e-5","1761474743794","1"
"BINANCE:BTCUSDT","112272.0","1761474736853","0.0012","1761474743794","1"
"BINANCE:BTCUSDT","112270.16","1761474736853","0.0007","1761474743794","1"
"BINANCE:BTCUSDT","112285.56","1761474736805","0.00036","1761474743794","1"
"BINANCE:BTCUSDT","112274.0","1761474736853","0.0002","1761474743794","1"
"BINANCE:BTCUSDT","112277.67","1761474736853","5e-5","1761474743794","1"
"BINANCE:BTCUSDT","112286.3","1761474736804","5e-5","1761474743794","1"
"BINANCE:BTCUSDT","112286.3","1761474736805","5e-5","1761474743794","1"
"BINANCE:BTCUSDT","112274.0","1761474736853","5e-5","1761474743794","1"
"BINANCE:BTCUSDT","112277.68","1761474736824","0.00099","1761474743794","1"
"BINANCE:BTCUSDT","112271.73","1761474738410","0.00176","1761474744354","1"
"BINANCE:BTCUSDT","112271.73","1761474737924","0.0008","1761474744354","1"
"BINANCE:BTCUSDT","112271.73","1761474738845","0.042","1761474744354","1"
"BINANCE:BTCUSDT","112271.73","1761474738410","5e-5","1761474744354","1"
"BINANCE:BTCUSDT","112271.73","1761474738410","0.00355","1761474744354","1"
"BINANCE:BTCUSDT","112271.73","1761474738845","5e-5","1761474744354","1"
"BINANCE:BTCUSDT","112271.73","1761474738845","5e-5","1761474744354","1"
"BINANCE:BTCUSDT","112271.73","1761474738410","5e-5","1761474744354","1"
"BINANCE:BTCUSDT","112271.73","1761474738410","5e-5","1761474744354","1"
"BINANCE:BTCUSDT","112271.73","1761474738845","5e-5","1761474744354","1"
"BINANCE:BTCUSDT","112271.73","1761474738410","0.00044","1761474744354","1"
"BINANCE:BTCUSDT","112271.73","1761474738845","5e-5","1761474744354","1"
"BINANCE:BTCUSDT","112271.73","1761474738845","5e-5","1761474744354","1"
"BINANCE:BTCUSDT","112271.73","1761474738845","0.00124","1761474744354","1"
"BINANCE:BTCUSDT","112271.73","1761474738410","5e-5","1761474744354","1"
"BINANCE:BTCUSDT","112271.73","1761474738410","5e-5","1761474744354","1"
"BINANCE:BTCUSDT","112271.73","1761474738410","5e-5","1761474744354","1"
"BINANCE:BTCUSDT","112271.74","1761474738437","0.0006","1761474744354","1"
"BINANCE:BTCUSDT","112271.73","1761474738845","5e-5","1761474744354","1"
"BINANCE:BTCUSDT","112271.73","1761474738163","0.00267","1761474744354","1"
"BINANCE:BTCUSDT","112271.74","1761474738636","0.00022","1761474744354","1"
"BINANCE:BTCUSDT","112271.73","1761474738845","5e-5","1761474744354","1"
"BINANCE:BTCUSDT","112271.73","1761474738845","0.00089","1761474744354","1"
"BINANCE:BTCUSDT","112271.73","1761474738410","0.00285","1761474744354","1"
"BINANCE:BTCUSDT","112271.73","1761474738845","5e-5","1761474744354","1"
"BINANCE:BTCUSDT","112271.73","1761474739543","5e-5","1761474745354","1"
"BINANCE:BTCUSDT","112271.73","1761474739543","5e-5","1761474745354","1"
"BINANCE:BTCUSDT","112271.73","1761474739543","5e-5","1761474745354","1"
"BINANCE:BTCUSDT","112271.73","1761474739024","5e-5","1761474745354","1"
"BINANCE:BTCUSDT","112271.73","1761474739543","5e-5","1761474745354","1"
"BINANCE:BTCUSDT","112271.73","1761474739543","0.00124","1761474745354","1"
"BINANCE:BTCUSDT","112271.73","1761474739543","5e-5","1761474745354","1"
"BINANCE:BTCUSDT","112271.73","1761474739024","5e-5","1761474745354","1"
"BINANCE:BTCUSDT","112271.73","1761474739024","5e-5","1761474745354","1"
"BINANCE:BTCUSDT","112271.73","1761474739543","5e-5","1761474745354","1"
"BINANCE:BTCUSDT","112271.73","1761474739024","5e-5","1761474745354","1"
"BINANCE:BTCUSDT","112271.73","1761474739543","5e-5","1761474745354","1"
"BINANCE:BTCUSDT","112271.73","1761474739024","5e-5","1761474745354","1"
"BINANCE:BTCUSDT","112271.73","1761474739543","5e-5","1761474745354","1"
"BINANCE:BTCUSDT","112271.73","1761474739024","0.00077","1761474745354","1"
"BINANCE:BTCUSDT","112271.73","1761474739543","5e-5","1761474745354","1"
"BINANCE:BTCUSDT","112271.73","1761474739543","5e-5","1761474745354","1"
"BINANCE:BTCUSDT","112271.73","1761474739024","5e-5","1761474745354","1"
"BINANCE:BTCUSDT","112271.73","1761474739024","5e-5","1761474745354","1"
"BINANCE:BTCUSDT","112271.73","1761474739024","5e-5","1761474745354","1"
"BINANCE:BTCUSDT","112271.73","1761474739543","5e-5","1761474745354","1"
"BINANCE:BTCUSDT","112271.74","1761474739736","7e-5","1761474745354","1"
"BINANCE:BTCUSDT","112271.73","1761474739543","0.00092","1761474745354","1"
"BINANCE:BTCUSDT","112271.73","1761474739024","0.00091","1761474745354","1"
"BINANCE:BTCUSDT","112271.73","1761474739024","5e-5","1761474745354","1"
"BINANCE:BTCUSDT","112271.73","1761474739543","0.00066","1761474745354","1"
"BINANCE:BTCUSDT","112271.74","1761474739448","9e-5","1761474745354","1"
"BINANCE:BTCUSDT","112271.73","1761474739543","0.0007","1761474745354","1"
"BINANCE:BTCUSDT","112271.73","1761474739543","5e-5","1761474745354","1"
"BINANCE:BTCUSDT","112271.73","1761474739024","5e-5","1761474745354","1"
"BINANCE:BTCUSDT","112271.73","1761474739543","0.0003","1761474745354","1"
"BINANCE:BTCUSDT","112271.74","1761474740190","6e-5","1761474746356","1"
"BINANCE:BTCUSDT","112271.74","1761474740618","0.0009","1761474746356","1"
"BINANCE:BTCUSDT","112271.74","1761474740190","7e-5","1761474746356","1"
"BINANCE:BTCUSDT","112271.73","1761474740155","2e-5","1761474746356","1"
"BINANCE:BTCUSDT","112271.74","1761474740509","0.00018","1761474746356","1"
"BINANCE:BTCUSDT","112271.73","1761474740155","4e-5","1761474746356","1"
"BINANCE:BTCUSDT","112271.74","1761474740475","0.00045","1761474746356","1"
"BINANCE:BTCUSDT","112271.73","1761474740049","0.00036","1761474746356","1"
"BINANCE:BTCUSDT","112271.74","1761474741904","0.00034","1761474747354","1"
"BINANCE:BTCUSDT","112271.74","1761474741548","9e-5","1761474747354","1"
"BINANCE:BTCUSDT","112271.74","1761474741274","0.00014","1761474747354","1"
"BINANCE:BTCUSDT","112271.74","1761474741904","0.0005","1761474747354","1"
"BINANCE:BTCUSDT","112271.74","1761474741322","0.00013","1761474747354","1"
"BINANCE:BTCUSDT","112271.74","1761474741904","5e-5","1761474747354","1"
"BINANCE:BTCUSDT","112271.74","1761474742347","0.00166","1761474748334","1"
"BINANCE:BTCUSDT","112271.74","1761474742338","0.00074","1761474748334","1"
"BINANCE:BTCUSDT","112271.74","1761474742338","0.00069","1761474748334","1"
"BINANCE:BTCUSDT","112271.74","1761474742338","0.00069","1761474748334","1"
"BINANCE:BTCUSDT","112271.74","1761474742338","0.00425","1761474748334","1"
"BINANCE:BTCUSDT","112271.74","1761474742338","0.00057","1761474748334","1"
"BINANCE:BTCUSDT","112271.74","1761474742883","8e-5","1761474748334","1"
"BINANCE:BTCUSDT","112271.73","1761474743708","0.0006","1761474750336","1"
"BINANCE:BTCUSDT","112271.73","1761474743672","0.05918","1761474750336","1"
"BINANCE:BTCUSDT","112271.74","1761474744035","0.01702","1761474750336","1"
"BINANCE:BTCUSDT","112271.74","1761474745110","5e-5","1761474751394","1"
"BINANCE:BTCUSDT","112271.74","1761474745114","0.01582","1761474751394","1"
"BINANCE:BTCUSDT","112271.74","1761474745110","0.00325","1761474751394","1"
"BINANCE:BTCUSDT","112271.74","1761474745504","0.00252","1761474751394","1"
"BINANCE:BTCUSDT","112271.74","1761474745533","0.00442","1761474751394","1"
"BINANCE:BTCUSDT","112271.74","1761474745110","5e-5","1761474751394","1"
"BINANCE:BTCUSDT","112271.74","1761474745110","5e-5","1761474751394","1"
"BINANCE:BTCUSDT","112271.74","1761474745110","5e-5","1761474751394","1"
"BINANCE:BTCUSDT","112271.74","1761474745470","0.00074","1761474751394","1"
"BINANCE:BTCUSDT","112271.74","1761474745110","5e-5","1761474751394","1"
"BINANCE:BTCUSDT","112271.74","1761474745110","5e-5","1761474751394","1"
"BINANCE:BTCUSDT","112271.74","1761474745110","0.00063","1761474751394","1"
"BINANCE:BTCUSDT","112271.74","1761474746513","0.00177","1761474752354","1"
"BINANCE:BTCUSDT","112271.74","1761474746600","0.0349","1761474752354","1"
"BINANCE:BTCUSDT","112271.74","1761474745714","0.00361","1761474752354","1"
"BINANCE:BTCUSDT","112271.74","1761474745716","0.00333","1761474752354","1"
"BINANCE:BTCUSDT","112271.74","1761474746481","0.00694","1761474752354","1"
"BINANCE:BTCUSDT","112271.74","1761474746626","0.00213","1761474752354","1"
"BINANCE:BTCUSDT","112271.73","1761474747118","0.00094","1761474753354","1"
"BINANCE:BTCUSDT","112271.73","1761474748096","7e-5","1761474754356","1"
"BINANCE:BTCUSDT","112271.74","1761474748772","0.00073","1761474754356","1"
"BINANCE:BTCUSDT","112271.73","1761474747884","0.08927","1761474754356","1"
"BINANCE:BTCUSDT","112271.74","1761474748258","0.00153","1761474754356","1"
"BINANCE:BTCUSDT","112271.73","1761474748859","0.00042","1761474755356","1"
"BINANCE:BTCUSDT","112271.73","1761474750092","0.00022","1761474756354","1"
"BINANCE:BTCUSDT","112271.74","1761474750216","0.00416","1761474756354","1"
"BINANCE:BTCUSDT","112271.73","1761474751511","0.00261","1761474757356","1"
"BINANCE:BTCUSDT","112271.74","1761474751654","0.00315","1761474757356","1"
"BINANCE:BTCUSDT","112271.73","1761474751677","0.00051","1761474757356","1"
"BINANCE:BTCUSDT","112271.73","1761474752383","9e-5","1761474758356","1"
"BINANCE:BTCUSDT","112271.73","1761474752307","0.00198","1761474758356","1"
"BINANCE:BTCUSDT","112271.73","1761474752656","0.01781","1761474758356","1"
"BINANCE:BTCUSDT","112271.74","1761474753268","0.00146","1761474759356","1"
"BINANCE:BTCUSDT","112271.73","1761474753609","8e-5","1761474759356","1"
"BINANCE:BTCUSDT","112271.73","1761474753826","8e-5","1761474759356","1"
"BINANCE:BTCUSDT","112271.73","1761474753819","6e-5","1761474759356","1"
"BINANCE:BTCUSDT","112271.73","1761474753483","7e-5","1761474759356","1"
"BINANCE:BTCUSDT","112271.73","1761474754678","7e-5","1761474760354","1"
"BINANCE:BTCUSDT","112271.73","1761474754767","0.01854","1761474760354","1"
"BINANCE:BTCUSDT","112271.73","1761474754084","8e-5","1761474760354","1"
"BINANCE:BTCUSDT","112271.73","1761474754515","8e-5","1761474760354","1"
"BINANCE:BTCUSDT","112271.73","1761474754247","9e-5","1761474760354","1"
"BINANCE:BTCUSDT","112271.73","1761474754092","8e-5","1761474760354","1"
"BINANCE:BTCUSDT","112271.73","1761474755141","9e-5","1761474761356","1"
"BINANCE:BTCUSDT","112271.73","1761474755298","0.00017","1761474761356","1"
"BINANCE:BTCUSDT","112271.73","1761474754969","8e-5","1761474761356","1"
"BINANCE:BTCUSDT","112271.73","1761474755526","8e-5","1761474761356","1"
"BINANCE:BTCUSDT","112271.74","1761474755167","8e-5","1761474761356","1"
"BINANCE:BTCUSDT","112271.73","1761474755138","8e-5","1761474761356","1"
"BINANCE:BTCUSDT","112271.73","1761474756032","0.00029","1761474762456","1"
"BINANCE:BTCUSDT","112271.73","1761474756907","8e-5","1761474762456","1"
"BINANCE:BTCUSDT","112271.73","1761474756547","8e-5","1761474762456","1"
"BINANCE:BTCUSDT","112271.73","1761474756788","9e-5","1761474762456","1"
"BINANCE:BTCUSDT","112271.73","1761474755871","8e-5","1761474762456","1"
"BINANCE:BTCUSDT","112271.73","1761474755987","7e-5","1761474762456","1"
"BINANCE:BTCUSDT","112271.74","1761474756367","0.00089","1761474762456","1"
"BINANCE:BTCUSDT","112271.73","1761474756996","0.00147","1761474763374","1"
"BINANCE:BTCUSDT","112271.73","1761474756994","8e-5","1761474763374","1"
"BINANCE:BTCUSDT","112271.73","1761474757915","8e-5","1761474763374","1"
"BINANCE:BTCUSDT","112271.73","1761474757697","0.00061","1761474763374","1"
"BINANCE:BTCUSDT","112271.73","1761474758111","0.00016","1761474764356","1"
"BINANCE:BTCUSDT","112271.74","1761474758037","0.00044","1761474764356","1"
"BINANCE:BTCUSDT","112271.73","1761474758929","8e-5","1761474764356","1"
"BINANCE:BTCUSDT","112271.73","1761474758180","8e-5","1761474764356","1"
"BINANCE:BTCUSDT","112271.73","1761474758864","8e-5","1761474764356","1"
"BINANCE:BTCUSDT","112271.74","1761474759468","0.00177","1761474765356","1"
"BINANCE:BTCUSDT","112271.74","1761474759370","0.01781","1761474765356","1"
"BINANCE:BTCUSDT","112271.73","1761474760422","7e-5","1761474766354","1"
"BINANCE:BTCUSDT","112271.73","1761474760915","8e-5","1761474766354","1"
"BINANCE:BTCUSDT","112271.73","1761474759984","7e-5","1761474766354","1"
"BINANCE:BTCUSDT","112271.73","1761474760997","6e-5","1761474767356","1"
"BINANCE:BTCUSDT","112271.73","1761474761219","8e-5","1761474767356","1"
"BINANCE:BTCUSDT","112271.73","1761474761228","0.01","1761474767356","1"
"BINANCE:BTCUSDT","112271.73","1761474761763","5e-5","1761474767356","1"
"BINANCE:BTCUSDT","112271.74","1761474761253","0.07555","1761474767356","1"
"BINANCE:BTCUSDT","112271.73","1761474761002","0.00016","1761474767356","1"
"BINANCE:BTCUSDT","112271.73","1761474761129","9e-5","1761474767356","1"
"BINANCE:BTCUSDT","112271.74","1761474761844","0.0002","1761474767356","1"
"BINANCE:BTCUSDT","112271.73","1761474761860","8e-5","1761474767356","1"
"BINANCE:BTCUSDT","112271.73","1761474761425","0.0001","1761474767356","1"
"BINANCE:BTCUSDT","112271.73","1761474762487","5e-5","1761474768354","1"
"BINANCE:BTCUSDT","112271.73","1761474762487","5e-5","1761474768354","1"
"BINANCE:BTCUSDT","112271.73","1761474762487","5e-5","1761474768354","1"
"BINANCE:BTCUSDT","112271.73","1761474762487","5e-5","1761474768354","1"
"BINANCE:BTCUSDT","112271.73","1761474762710","0.04584","1761474768354","1"
"BINANCE:BTCUSDT","112271.73","1761474762487","0.02379","1761474768354","1"
"BINANCE:BTCUSDT","112271.73","1761474762487","0.00028","1761474768354","1"
"BINANCE:BTCUSDT","112271.73","1761474762792","0.00016","1761474768354","1"
"BINANCE:BTCUSDT","112271.73","1761474762487","0.00091","1761474768354","1"
"BINANCE:BTCUSDT","112271.73","1761474762487","0.01823","1761474768354","1"
"BINANCE:BTCUSDT","112271.73","1761474762487","5e-5","1761474768354","1"
"BINANCE:BTCUSDT","112271.73","1761474762487","5e-5","1761474768354","1"
"BINANCE:BTCUSDT","112271.73","1761474762487","5e-5","1761474768354","1"
"BINANCE:BTCUSDT","112271.73","1761474762487","0.00097","1761474768354","1"
"BINANCE:BTCUSDT","112271.74","1761474762687","0.00018","1761474768354","1"
"BINANCE:BTCUSDT","112271.73","1761474763263","9e-5","1761474769354","1"
"BINANCE:BTCUSDT","112271.74","1761474763814","0.00064","1761474769354","1"
"BINANCE:BTCUSDT","112271.73","1761474763390","8e-5","1761474769354","1"
"BINANCE:BTCUSDT","112271.74","1761474764071","0.00023","1761474770354","1"
"BINANCE:BTCUSDT","112271.73","1761474764706","0.00532","1761474770354","1"
"BINANCE:BTCUSDT","112271.74","1761474764252","0.00011","1761474770354","1"
"BINANCE:BTCUSDT","112271.74","1761474764071","0.00619","1761474770354","1"
"BINANCE:BTCUSDT","112271.73","1761474764393","0.00017","1761474770354","1"
"BINANCE:BTCUSDT","112271.73","1761474764360","0.00896","1761474770354","1"
"BINANCE:BTCUSDT","112271.73","1761474764486","0.00593","1761474770354","1"
"BINANCE:BTCUSDT","112271.73","1761474764296","8e-5","1761474770354","1"
"BINANCE:BTCUSDT","112271.74","1761474764969","0.0068","1761474770354","1"
"BINANCE:BTCUSDT","112271.73","1761474764711","0.01274","1761474770354","1"
"BINANCE:BTCUSDT","112271.73","1761474764529","0.00031","1761474770354","1"
"BINANCE:BTCUSDT","112271.73","1761474765800","9e-5","1761474771356","1"
"BINANCE:BTCUSDT","112271.73","1761474765680","8e-5","1761474771356","1"
"BINANCE:BTCUSDT","112271.73","1761474765484","7e-5","1761474771356","1"
"BINANCE:BTCUSDT","112271.74","1761474766570","5e-5","1761474772374","1"
"BINANCE:BTCUSDT","112271.74","1761474766570","5e-5","1761474772374","1"
"BINANCE:BTCUSDT","112271.74","1761474766570","0.02073","1761474772374","1"
"BINANCE:BTCUSDT","112271.74","1761474766570","0.00074","1761474772374","1"
"BINANCE:BTCUSDT","112271.74","1761474766570","5e-5","1761474772374","1"
"BINANCE:BTCUSDT","112271.74","1761474766570","0.00069","1761474772374","1"
"BINANCE:BTCUSDT","112271.74","1761474766570","0.0007","1761474772374","1"
"BINANCE:BTCUSDT","112271.74","1761474766570","5e-5","1761474772374","1"
"BINANCE:BTCUSDT","112271.74","1761474766570","0.00096","1761474772374","1"
"BINANCE:BTCUSDT","112271.74","1761474766570","0.0007","1761474772374","1"
"BINANCE:BTCUSDT","112271.74","1761474766570","5e-5","1761474772374","1"
"BINANCE:BTCUSDT","112271.74","1761474766570","5e-5","1761474772374","1"
"BINANCE:BTCUSDT","112271.74","1761474766570","0.00091","1761474772374","1"
"BINANCE:BTCUSDT","112271.74","1761474766570","5e-5","1761474772374","1"
"BINANCE:BTCUSDT","112271.74","1761474766961","0.00012","1761474772374","1"
"BINANCE:BTCUSDT","112271.73","1761474766755","0.0002","1761474772374","1"
"BINANCE:BTCUSDT","112271.74","1761474766570","0.00081","1761474772374","1"
"BINANCE:BTCUSDT","112271.74","1761474766570","0.00011","1761474772374","1"
"BINANCE:BTCUSDT","112271.74","1761474766702","0.00013","1761474772374","1"
"BINANCE:BTCUSDT","112271.74","1761474767365","0.00026","1761474773354","1"
"BINANCE:BTCUSDT","112271.73","1761474767816","0.0003","1761474773354","1"
"BINANCE:BTCUSDT","112271.74","1761474767360","4e-5","1761474773354","1"
"BINANCE:BTCUSDT","112271.73","1761474767846","0.00012","1761474773354","1"
"BINANCE:BTCUSDT","112271.73","1761474767659","0.00037","1761474773354","1"
"BINANCE:BTCUSDT","112271.73","1761474767402","8e-5","1761474773354","1"
"BINANCE:BTCUSDT","112271.73","1761474767406","0.00544","1761474773354","1"
"BINANCE:BTCUSDT","112271.73","1761474767382","0.0013","1761474773354","1"
"BINANCE:BTCUSDT","112271.73","1761474768914","8e-5","1761474774354","1"
"BINANCE:BTCUSDT","112271.73","1761474768483","0.05635","1761474774354","1"
"BINANCE:BTCUSDT","112271.73","1761474768820","8e-5","1761474774354","1"
"BINANCE:BTCUSDT","112271.73","1761474769481","8e-5","1761474775374","1"
"BINANCE:BTCUSDT","112271.73","1761474769945","7e-5","1761474775374","1"
"BINANCE:BTCUSDT","112271.73","1761474769169","9e-5","1761474775374","1"
"BINANCE:BTCUSDT","112271.73","1761474769399","8e-5","1761474775374","1"
"BINANCE:BTCUSDT","112271.74","1761474769847","0.00059","1761474775374","1"
"BINANCE:BTCUSDT","112271.73","1761474770033","1e-5","1761474775374","1"
"BINANCE:BTCUSDT","112271.74","1761474769069","0.00106","1761474775374","1"
"BINANCE:BTCUSDT","112271.73","1761474770033","7e-5","1761474775374","1"
"BINANCE:BTCUSDT","112271.73","1761474769683","5e-5","1761474775374","1"
"BINANCE:BTCUSDT","112271.73","1761474770061","0.00322","1761474776396","1"
"BINANCE:BTCUSDT","112271.73","1761474771050","7e-5","1761474776396","1"
"BINANCE:BTCUSDT","112271.73","1761474770144","0.00534","1761474776396","1"
"BINANCE:BTCUSDT","112271.74","1761474770843","0.00076","1761474776396","1"
"BINANCE:BTCUSDT","112271.73","1761474770107","0.00125","1761474776396","1"
"BINANCE:BTCUSDT","112271.73","1761474771387","0.00016","1761474777374","1"
"BINANCE:BTCUSDT","112271.73","1761474772038","0.00076","1761474777374","1"
"BINANCE:BTCUSDT","112271.73","1761474772649","8e-5","1761474778374","1"
"BINANCE:BTCUSDT","112271.73","1761474772222","0.00445","1761474778374","1"
"BINANCE:BTCUSDT","112271.73","1761474773169","0.00267","1761474779374","1"
"BINANCE:BTCUSDT","112271.74","1761474774016","7e-5","1761474779374","1"
"BINANCE:BTCUSDT","112271.73","1761474773352","8e-5","1761474779374","1"
"BINANCE:BTCUSDT","112271.74","1761474774123","0.00106","1761474780374","1"
"BINANCE:BTCUSDT","112271.74","1761474774953","0.00694","1761474780374","1"
"BINANCE:BTCUSDT","112271.73","1761474774882","0.00016","1761474780374","1"
"BINANCE:BTCUSDT","112271.74","1761474774975","0.00045","1761474780374","1"
"BINANCE:BTCUSDT","112271.73","1761474774223","0.00029","1761474780374","1"
"BINANCE:BTCUSDT","112271.73","1761474775435","0.00218","1761474781374","1"
"BINANCE:BTCUSDT","112271.73","1761474775967","7e-5","1761474781374","1"
"BINANCE:BTCUSDT","112271.73","1761474775739","0.00742","1761474781374","1"
"BINANCE:BTCUSDT","112271.74","1761474776707","0.04453","1761474782376","1"
"BINANCE:BTCUSDT","112271.74","1761474776684","0.00034","1761474782376","1"
"BINANCE:BTCUSDT","112271.73","1761474776820","0.00143","1761474782376","1"
"BINANCE:BTCUSDT","112271.73","1761474777403","0.00368","1761474783374","1"
"BINANCE:BTCUSDT","112271.73","1761474777938","8e-5","1761474783374","1"
"BINANCE:BTCUSDT","112271.74","1761474778197","0.00445","1761474783374","1"
"BINANCE:BTCUSDT","112271.73","1761474778012","0.00088","1761474783374","1"
"BINANCE:BTCUSDT","112271.74","1761474777579","0.00836","1761474783374","1"
"BINANCE:BTCUSDT","112271.74","1761474777561","6e-5","1761474783374","1"
"BINANCE:BTCUSDT","112271.74","1761474778368","0.00018","1761474784554","1"
"BINANCE:BTCUSDT","112271.73","1761474778376","0.00031","1761474784554","1"
"BINANCE:BTCUSDT","112271.73","1761474779409","0.00122","1761474785376","1"
"BINANCE:BTCUSDT","112271.74","1761474779711","0.02226","1761474785376","1"
"BINANCE:BTCUSDT","112271.73","1761474780793","0.0002","1761474786434","1"
"BINANCE:BTCUSDT","112271.73","1761474780793","0.00078","1761474786434","1"
"BINANCE:BTCUSDT","112271.73","1761474780543","0.00213","1761474786434","1"
"BINANCE:BTCUSDT","112271.73","1761474780801","0.0007","1761474786434","1"
"BINANCE:BTCUSDT","112271.73","1761474780791","0.00098","1761474786434","1"
"BINANCE:BTCUSDT","112271.73","1761474780466","0.00048","1761474786434","1"
"BINANCE:BTCUSDT","112271.73","1761474780543","0.00152","1761474786434","1"
"BINANCE:BTCUSDT","112271.73","1761474781257","0.00015","1761474786434","1"
"BINANCE:BTCUSDT","112271.73","1761474780468","0.00024","1761474786434","1"
"BINANCE:BTCUSDT","112271.73","1761474781257","0.00181","1761474786434","1"
"BINANCE:BTCUSDT","112271.73","1761474780795","0.00133","1761474786434","1"
"BINANCE:BTCUSDT","112271.73","1761474780571","0.00088","1761474786434","1"
"BINANCE:BTCUSDT","112271.73","1761474781257","5e-5","1761474786434","1"
"BINANCE:BTCUSDT","112271.73","1761474780469","0.00024","1761474786434","1"
"BINANCE:BTCUSDT","112271.73","1761474781808","5e-5","1761474787454","1"
"BINANCE:BTCUSDT","112271.73","1761474781808","5e-5","1761474787454","1"
"BINANCE:BTCUSDT","112271.73","1761474781808","5e-5","1761474787454","1"
"BINANCE:BTCUSDT","112271.73","1761474781808","5e-5","1761474787454","1"
"BINANCE:BTCUSDT","112271.73","1761474781808","5e-5","1761474787454","1"
"BINANCE:BTCUSDT","112271.73","1761474781808","5e-5","1761474787454","1"
"BINANCE:BTCUSDT","112271.73","1761474781808","5e-5","1761474787454","1"
"BINANCE:BTCUSDT","112271.73","1761474781805","0.02","1761474787454","1"
"BINANCE:BTCUSDT","112271.73","1761474781808","5e-5","1761474787454","1"
"BINANCE:BTCUSDT","112271.73","1761474781765","0.00069","1761474787454","1"
"BINANCE:BTCUSDT","112271.73","1761474781808","5e-5","1761474787454","1"
"BINANCE:BTCUSDT","112271.73","1761474781808","0.0003","1761474787454","1"
"BINANCE:BTCUSDT","112271.73","1761474781808","5e-5","1761474787454","1"
"BINANCE:BTCUSDT","112271.73","1761474781808","5e-5","1761474787454","1"
"BINANCE:BTCUSDT","112271.73","1761474781808","5e-5","1761474787454","1"
"BINANCE:BTCUSDT","112271.73","1761474781808","5e-5","1761474787454","1"
"BINANCE:BTCUSDT","112271.73","1761474781765","5e-5","1761474787454","1"
"BINANCE:BTCUSDT","112271.73","1761474781808","5e-5","1761474787454","1"
"BINANCE:BTCUSDT","112271.73","1761474781808","5e-5","1761474787454","1"
"BINANCE:BTCUSDT","112271.73","1761474781808","5e-5","1761474787454","1"
"BINANCE:BTCUSDT","112271.73","1761474781808","0.00538","1761474787454","1"
"BINANCE:BTCUSDT","112271.73","1761474781808","0.00617","1761474787454","1"
"BINANCE:BTCUSDT","112271.73","1761474781808","5e-5","1761474787454","1"
"BINANCE:BTCUSDT","112271.73","1761474781808","5e-5","1761474787454","1"
"BINANCE:BTCUSDT","112271.73","1761474781808","5e-5","1761474787454","1"
"BINANCE:BTCUSDT","112271.73","1761474781808","5e-5","1761474787454","1"
"BINANCE:BTCUSDT","112271.73","1761474781808","5e-5","1761474787454","1"
"BINANCE:BTCUSDT","112271.73","1761474781808","5e-5","1761474787454","1"
"BINANCE:BTCUSDT","112271.73","1761474781808","5e-5","1761474787454","1"
"BINANCE:BTCUSDT","112271.73","1761474781808","0.00011","1761474787454","1"
"BINANCE:BTCUSDT","112271.73","1761474781808","5e-5","1761474787454","1"
"BINANCE:BTCUSDT","112271.73","1761474781808","0.01781","1761474787454","1"
"BINANCE:BTCUSDT","112271.73","1761474781808","0.00389","1761474787454","1"
"BINANCE:BTCUSDT","112271.73","1761474781808","5e-5","1761474787454","1"
"BINANCE:BTCUSDT","112271.73","1761474781765","0.0026","1761474787454","1"
"BINANCE:BTCUSDT","112271.73","1761474781808","5e-5","1761474787454","1"
"BINANCE:BTCUSDT","112271.73","1761474781808","5e-5","1761474787454","1"
"BINANCE:BTCUSDT","112271.73","1761474781808","5e-5","1761474787454","1"
"BINANCE:BTCUSDT","112271.73","1761474781808","5e-5","1761474787454","1"
"BINANCE:BTCUSDT","112271.73","1761474781765","0.01393","1761474787454","1"
"BINANCE:BTCUSDT","112271.73","1761474781808","5e-5","1761474787454","1"
"BINANCE:BTCUSDT","112271.73","1761474781808","5e-5","1761474787454","1"
"BINANCE:BTCUSDT","112271.73","1761474781808","5e-5","1761474787454","1"
"BINANCE:BTCUSDT","112271.73","1761474781808","5e-5","1761474787454","1"
"BINANCE:BTCUSDT","112271.73","1761474781808","0.00092","1761474787454","1"
"BINANCE:BTCUSDT","112271.73","1761474781808","5e-5","1761474787454","1"
"BINANCE:BTCUSDT","112271.73","1761474781808","5e-5","1761474787454","1"
"BINANCE:BTCUSDT","112271.73","1761474781808","5e-5","1761474787454","1"
"BINANCE:BTCUSDT","112271.73","1761474781765","0.00273","1761474787454","1"
"BINANCE:BTCUSDT","112271.73","1761474781808","5e-5","1761474787454","1"
"BINANCE:BTCUSDT","112271.73","1761474781777","0.00218","1761474787454","1"
"BINANCE:BTCUSDT","112271.71","1761474782616","5e-5","1761474790974","1"
"BINANCE:BTCUSDT","112271.72","1761474782616","5e-5","1761474790974","1"
"BINANCE:BTCUSDT","112271.72","1761474782616","5e-5","1761474790974","1"
"BINANCE:BTCUSDT","112271.72","1761474782616","5e-5","1761474790974","1"
"BINANCE:BTCUSDT","112271.71","1761474782616","5e-5","1761474790974","1"
"BINANCE:BTCUSDT","112271.72","1761474782616","0.00044","1761474790974","1"
"BINANCE:BTCUSDT","112271.72","1761474782616","5e-5","1761474790974","1"
"BINANCE:BTCUSDT","112271.72","1761474782616","5e-5","1761474790974","1"
"BINANCE:BTCUSDT","112271.72","1761474782616","5e-5","1761474790974","1"
