"symbol","windowStart","windowEnd","preds_json","time","diff"
"TSLA","2021-11-05T02:43:00.000000000+0000","2021-11-05T04:43:00.000000000+0000","{""ok"": false, ""msg"": ""too_short"", ""preds"": [], ""ckpt"": ""/app/chronos-2-finetuned/finetuned-ckpt""}","1764938239080","1"
"TSLA","2021-11-05T03:42:00.000000000+0000","2021-11-05T05:42:00.000000000+0000","{""ok"": false, ""msg"": ""too_short"", ""preds"": [], ""ckpt"": ""/app/chronos-2-finetuned/finetuned-ckpt""}","1764938239080","1"
"TSLA","2021-11-05T02:58:00.000000000+0000","2021-11-05T04:58:00.000000000+0000","{""ok"": false, ""msg"": ""too_short"", ""preds"": [], ""ckpt"": ""/app/chronos-2-finetuned/finetuned-ckpt""}","1764938239080","1"
"TSLA","2021-11-05T03:25:00.000000000+0000","2021-11-05T05:25:00.000000000+0000","{""ok"": false, ""msg"": ""too_short"", ""preds"": [], ""ckpt"": ""/app/chronos-2-finetuned/finetuned-ckpt""}","1764938239080","1"
"TSLA","2021-11-05T02:19:00.000000000+0000","2021-11-05T04:19:00.000000000+0000","{""ok"": false, ""msg"": ""too_short"", ""preds"": [], ""ckpt"": ""/app/chronos-2-finetuned/finetuned-ckpt""}","1764938239080","1"
"TSLA","2021-11-05T02:10:00.000000000+0000","2021-11-05T04:10:00.000000000+0000","{""ok"": false, ""msg"": ""too_short"", ""preds"": [], ""ckpt"": ""/app/chronos-2-finetuned/finetuned-ckpt""}","1764938239080","1"
"TSLA","2021-11-05T02:26:00.000000000+0000","2021-11-05T04:26:00.000000000+0000","{""ok"": false, ""msg"": ""too_short"", ""preds"": [], ""ckpt"": ""/app/chronos-2-finetuned/finetuned-ckpt""}","1764938239080","1"
"TSLA","2021-11-05T02:39:00.000000000+0000","2021-11-05T04:39:00.000000000+0000","{""ok"": false, ""msg"": ""too_short"", ""preds"": [], ""ckpt"": ""/app/chronos-2-finetuned/finetuned-ckpt""}","1764938239080","1"
"TSLA","2021-11-05T03:18:00.000000000+0000","2021-11-05T05:18:00.000000000+0000","{""ok"": false, ""msg"": ""too_short"", ""preds"": [], ""ckpt"": ""/app/chronos-2-finetuned/finetuned-ckpt""}","1764938239080","1"
"TSLA","2021-11-05T02:36:00.000000000+0000","2021-11-05T04:36:00.000000000+0000","{""ok"": false, ""msg"": ""too_short"", ""preds"": [], ""ckpt"": ""/app/chronos-2-finetuned/finetuned-ckpt""}","1764938239080","1"
"TSLA","2021-11-05T02:23:00.000000000+0000","2021-11-05T04:23:00.000000000+0000","{""ok"": false, ""msg"": ""too_short"", ""preds"": [], ""ckpt"": ""/app/chronos-2-finetuned/finetuned-ckpt""}","1764938239080","1"
"TSLA","2021-11-05T03:54:00.000000000+0000","2021-11-05T05:54:00.000000000+0000","{""ok"": false, ""msg"": ""too_short"", ""preds"": [], ""ckpt"": ""/app/chronos-2-finetuned/finetuned-ckpt""}","1764938239080","1"
"TSLA","2021-11-05T03:13:00.000000000+0000","2021-11-05T05:13:00.000000000+0000","{""ok"": false, ""msg"": ""too_short"", ""preds"": [], ""ckpt"": ""/app/chronos-2-finetuned/finetuned-ckpt""}","1764938239080","1"
"TSLA","2021-11-05T02:16:00.000000000+0000","2021-11-05T04:16:00.000000000+0000","{""ok"": false, ""msg"": ""too_short"", ""preds"": [], ""ckpt"": ""/app/chronos-2-finetuned/finetuned-ckpt""}","1764938239080","1"
"TSLA","2021-11-05T03:37:00.000000000+0000","2021-11-05T05:37:00.000000000+0000","{""ok"": false, ""msg"": ""too_short"", ""preds"": [], ""ckpt"": ""/app/chronos-2-finetuned/finetuned-ckpt""}","1764938239080","1"
"TSLA","2021-11-05T03:44:00.000000000+0000","2021-11-05T05:44:00.000000000+0000","{""ok"": false, ""msg"": ""too_short"", ""preds"": [], ""ckpt"": ""/app/chronos-2-finetuned/finetuned-ckpt""}","1764938239080","1"
"TSLA","2021-11-05T03:20:00.000000000+0000","2021-11-05T05:20:00.000000000+0000","{""ok"": false, ""msg"": ""too_short"", ""preds"": [], ""ckpt"": ""/app/chronos-2-finetuned/finetuned-ckpt""}","1764938239080","1"
"TSLA","2021-11-05T03:57:00.000000000+0000","2021-11-05T05:57:00.000000000+0000","{""ok"": false, ""msg"": ""too_short"", ""preds"": [], ""ckpt"": ""/app/chronos-2-finetuned/finetuned-ckpt""}","1764938239080","1"
"TSLA","2021-11-05T03:56:00.000000000+0000","2021-11-05T05:56:00.000000000+0000","{""ok"": false, ""msg"": ""too_short"", ""preds"": [], ""ckpt"": ""/app/chronos-2-finetuned/finetuned-ckpt""}","1764938239080","1"
"TSLA","2021-11-05T02:14:00.000000000+0000","2021-11-05T04:14:00.000000000+0000","{""ok"": false, ""msg"": ""too_short"", ""preds"": [], ""ckpt"": ""/app/chronos-2-finetuned/finetuned-ckpt""}","1764938239080","1"
"TSLA","2021-11-05T03:28:00.000000000+0000","2021-11-05T05:28:00.000000000+0000","{""ok"": false, ""msg"": ""too_short"", ""preds"": [], ""ckpt"": ""/app/chronos-2-finetuned/finetuned-ckpt""}","1764938239080","1"
"TSLA","2021-11-05T02:53:00.000000000+0000","2021-11-05T04:53:00.000000000+0000","{""ok"": false, ""msg"": ""too_short"", ""preds"": [], ""ckpt"": ""/app/chronos-2-finetuned/finetuned-ckpt""}","1764938239080","1"
"TSLA","2021-11-05T03:34:00.000000000+0000","2021-11-05T05:34:00.000000000+0000","{""ok"": false, ""msg"": ""too_short"", ""preds"": [], ""ckpt"": ""/app/chronos-2-finetuned/finetuned-ckpt""}","1764938239080","1"
"TSLA","2021-11-05T04:07:00.000000000+0000","2021-11-05T06:07:00.000000000+0000","{""ok"": false, ""msg"": ""too_short"", ""preds"": [], ""ckpt"": ""/app/chronos-2-finetuned/finetuned-ckpt""}","1764938239080","1"
"TSLA","2021-11-05T03:41:00.000000000+0000","2021-11-05T05:41:00.000000000+0000","{""ok"": false, ""msg"": ""too_short"", ""preds"": [], ""ckpt"": ""/app/chronos-2-finetuned/finetuned-ckpt""}","1764938239080","1"
"TSLA","2021-11-05T03:40:00.000000000+0000","2021-11-05T05:40:00.000000000+0000","{""ok"": false, ""msg"": ""too_short"", ""preds"": [], ""ckpt"": ""/app/chronos-2-finetuned/finetuned-ckpt""}","1764938239080","1"
"TSLA","2021-11-05T03:17:00.000000000+0000","2021-11-05T05:17:00.000000000+0000","{""ok"": false, ""msg"": ""too_short"", ""preds"": [], ""ckpt"": ""/app/chronos-2-finetuned/finetuned-ckpt""}","1764938239080","1"
"TSLA","2021-11-05T04:09:00.000000000+0000","2021-11-05T06:09:00.000000000+0000","{""ok"": false, ""msg"": ""too_short"", ""preds"": [], ""ckpt"": ""/app/chronos-2-finetuned/finetuned-ckpt""}","1764938239080","1"
"TSLA","2021-11-05T03:45:00.000000000+0000","2021-11-05T05:45:00.000000000+0000","{""ok"": false, ""msg"": ""too_short"", ""preds"": [], ""ckpt"": ""/app/chronos-2-finetuned/finetuned-ckpt""}","1764938239080","1"
"TSLA","2021-11-05T04:10:00.000000000+0000","2021-11-05T06:10:00.000000000+0000","{""ok"": false, ""msg"": ""too_short"", ""preds"": [], ""ckpt"": ""/app/chronos-2-finetuned/finetuned-ckpt""}","1764938239080","1"
