"symbol","windowStart","windowEnd","preds_json","time","diff"
"BINANCE:BTCUSDT","2025-12-07T06:11:10.000000000+0000","2025-12-07T06:12:10.000000000+0000","{""ok"": false, ""msg"": ""too_short"", ""preds"": [], ""ckpt"": ""/app/chronos-2-finetuned/finetuned-ckpt""}","1765087917888","1"
"BINANCE:BTCUSDT","2025-12-07T06:11:20.000000000+0000","2025-12-07T06:12:20.000000000+0000","{""ok"": false, ""msg"": ""too_short"", ""preds"": [], ""ckpt"": ""/app/chronos-2-finetuned/finetuned-ckpt""}","1765087917888","1"
"BINANCE:BTCUSDT","2025-12-07T06:10:50.000000000+0000","2025-12-07T06:11:50.000000000+0000","{""ok"": false, ""msg"": ""too_short"", ""preds"": [], ""ckpt"": ""/app/chronos-2-finetuned/finetuned-ckpt""}","1765087917888","1"
"BINANCE:BTCUSDT","2025-12-07T06:11:40.000000000+0000","2025-12-07T06:12:40.000000000+0000","{""ok"": false, ""msg"": ""too_short"", ""preds"": [], ""ckpt"": ""/app/chronos-2-finetuned/finetuned-ckpt""}","1765087917888","1"
"BINANCE:BTCUSDT","2025-12-07T06:11:00.0000000"BINANCE:BTCUSDT","2025-12-07T06:06:00.000000000+0000","2025-12-07T06:11:00.000000000+0000","{""ok"": true, ""horizon"": 10, ""preds"": [89363.8671875, 89153.6953125, 88941.21875, 88724.765625, 88499.1328125, 88273.8203125, 88041.4453125, 87804.734375, 87563.5703125, 87317.6484375], ""ckpt"": ""/app/chronos-2-finetuned/finetuned-ckpt""}","1765087899468","-1"
"BINANCE:BTCUSDT","2025-12-07T06:07:00.00"BINANCE:BTCUSDT","2025-12-07T06:11:50.000000000+0000","2025-12-07T06:12:50.000000000+0000","{""ok"": false, ""msg"": ""too_short"", ""preds"": [], ""ckpt"": ""/app/chronos-2-finetuned/finetuned-ckpt""}","1765087921416","1"
"BINANCE:BTCUSDT","2025-12-07T06:12:00.000000000+0000","2025-12-07T06:13:00.000000000+0000","{""ok"": false, ""msg"": ""too_short"", ""preds"": [], ""ckpt"": ""/app/chronos-2-finetuned/finetuned-ckpt""}","1765087932416","1"
"BINANCE:BTCUSDT","2025-12-07T06:11:30.000000000+0000","2025-12-07T06:12:30.000000000+0000","{""ok"": false, ""msg"": ""too_short"", ""preds"": [], ""ckpt"": ""/app/chronos-2-finetuned/finetuned-ckpt""}","1765087941418","-1"
"BINANCE:BTCUSDT","2025-12-07T06:11:20.000000000+0000","2025-12-07T06:12:20.000000000+0000","{""ok"": false, ""msg"": ""too_short"", ""preds"": [], ""ckpt"": ""/app/chronos-2-finetuned/finetuned-ckpt""}","1765087941418","-1"
"BINANCE:BTCUSDT","2025-12-07T06:11:20.000000000+0000","2025-12-07T06:12:20.000000000+0000","{""ok"": true, ""horizon"": 10, ""preds"": [89366.7578125, 89034.65625, 88674.6015625, 88275.3359375, 87854.5703125, 87375.2890625, 86895.3125, 86381.0703125, 85898.03125, 85395.2890625], ""ckpt"": ""/app/chronos-2-finetuned/finetuned-ckpt""}","1765087941418","1"
"BINANCE:BTCUSDT","2025-12-07T06:12:10.000000000+0000","2025-12-07T06:13:10.000000000+0000","{""ok"": false, ""msg"": ""too_short"", ""preds"": [], ""ckpt"": ""/app/chronos-2-finetuned/finetuned-ckpt""}","1765087941418","1"
"BINANCE:BTCUSDT","2025-12-07T06:11:30.000000000+0000","2025-12-07T06:12:30.000000000+0000","{""ok"": true, ""horizon"": 10, ""preds"": [89518.765625, 89326.890625, 89109.3203125, 88871.7734375, 88638.0, 88378.2734375, 88125.5234375, 87838.3984375, 87560.3125, 87281.1796875], ""ckpt"": ""/app/chronos-2-finetuned/finetuned-ckpt""}","1765087941418","1"
"BINANCE:BTCUSDT","2025-12-07T06:11:40.000000000+0000","2025-12-07T06:12:40.000000000+0000","{""ok"": false, ""msg"": ""too_short"", ""preds"": [], ""ckpt"": ""/app/chronos-2-finetuned/finetuned-ckpt""}","1765087959246","-1"
"BINANCE:BTCUSDT","2025-12-07T06:11:30.000000000+0000","2025-12-07T06:12:30.000000000+0000","{""ok"": true, ""horizon"": 10, ""preds"": [89518.765625, 89326.890625, 89109.3203125, 88871.7734375, 88638.0, 88378.2734375, 88125.5234375, 87838.3984375, 87560.3125, 87281.1796875], ""ckpt"": ""/app/chronos-2-finetuned/finetuned-ckpt""}","1765087959246","-1"
"BINANCE:BTCUSDT","2025-12-07T06:11:30.000000000+0000","2025-12-07T06:12:30.000000000+0000","{""ok"": true, ""horizon"": 10, ""preds"": [89340.1796875, 88981.0078125, 88596.078125, 88200.0234375, 87761.703125, 87299.0859375, 86831.859375, 86346.140625, 85870.8359375, 85388.703125], ""ckpt"": ""/app/chronos-2-finetuned/finetuned-ckpt""}","1765087959246","1"
"BINANCE:BTCUSDT","2025-12-07T06:11:40.000000000+0000","2025-12-07T06:12:40.000000000+0000","{""ok"": true, ""horizon"": 10, ""preds"": [89266.8515625, 88833.734375, 88371.359375, 87915.171875, 87384.7890625, 86806.859375, 86219.6640625, 85626.078125, 85044.8515625, 84471.265625], ""ckpt"": ""/app/chronos-2-finetuned/finetuned-ckpt""}","1765087959246","1"
"BINANCE:BTCUSDT","2025-12-07T06:12:20.000000000+0000","2025-12-07T06:13:20.000000000+0000","{""ok"": false, ""msg"": ""too_short"", ""preds"": [], ""ckpt"": ""/app/chronos-2-finetuned/finetuned-ckpt""}","1765087959246","1"
"BINANCE:BTCUSDT","2025-12-07T06:12:00.000000000+0000","2025-12-07T06:13:00.000000000+0000","{""ok"": false, ""msg"": ""too_short"", ""preds"": [], ""ckpt"": ""/app/chronos-2-finetuned/finetuned-ckpt""}","1765087977430","-1"
"BINANCE:BTCUSDT","2025-12-07T06:11:50.000000000+0000","2025-12-07T06:12:50.000000000+0000","{""ok"": false, ""msg"": ""too_short"", ""preds"": [], ""ckpt"": ""/app/chronos-2-finetuned/finetuned-ckpt""}","1765087977430","-1"
"BINANCE:BTCUSDT","2025-12-07T06:11:40.000000000+0000","2025-12-07T06:12:40.000000000+0000","{""ok"": true, ""horizon"": 10, ""preds"": [89266.8515625, 88833.734375, 88371.359375, 87915.171875, 87384.7890625, 86806.859375, 86219.6640625, 85626.078125, 85044.8515625, 84471.265625], ""ckpt"": ""/app/chronos-2-finetuned/finetuned-ckpt""}","1765087977430","-1"
"BINANCE:BTCUSDT","2025-12-07T06:11:40.000000000+0000","2025-12-07T06:12:40.000000000+0000","{""ok"": true, ""horizon"": 10, ""preds"": [89086.7265625, 88501.828125, 87852.1484375, 87225.09375, 86471.15625, 85676.96875, 84843.21875, 84018.703125, 83203.390625, 82399.375], ""ckpt"": ""/app/chronos-2-finetuned/finetuned-ckpt""}","1765087977430","1"
