"timestamp","symbol","final_combined_signal","sarimax_signal","sentiment_score","sentiment_score_raw","last_seen_headline","time_since_last_news_s","decay_factor","message","current_price","forecast_price","diff","time","time","diff"
"2021-11-05T06:23:00.000000000+0000","TSLA","0.1444597766990161","0.20637110957002305","0.0","0.0","No news on record","24000277777.0","0.0","Signal generated successfully","412.14","441.3879811136496","1.0","1764938281108.0","1764938281672","1"
"2021-11-05T06:19:00.000000000+0000","TSLA","-0.2453199112462803","-0.35045701606611473","0.0","0.0","No news on record","24000277777.0","0.0","Signal generated successfully","412.1367","412.0957471810919","1.0","1764938281108.0","1764938281672","1"
"2021-11-05T06:19:00.000000000+0000","TSLA","-0.24973821061149223","-0.3567688723021318","0.0","0.0","No news on record","24000277777.0","0.0","Signal generated successfully","412.1367","412.1904273114335","1.0","1764938281108.0","1764938281672","1"
"2021-11-05T06:25:00.000000000+0000","TSLA","-0.5238311727009808","-0.7483302467156869","0.0","0.0","No news on record","24000277777.0","0.0","Signal generated successfully","412.0","222.85891670278937","1.0","1764938282608.0","1764938283172","1"
"2021-11-05T06:27:00.000000000+0000","TSLA","-0.113778598704773","-0.16254085529253287","0.0","0.0","No news on record","24000277777.0","0.0","Signal generated successfully","412.3033","412.39644773135103","1.0","1764938284108.0","1764938284672","1"
"2021-11-05T06:27:00.000000000+0000","TSLA","-0.113778598704773","-0.16254085529253287","0.0","0.0","No news on record","24000277777.0","0.0","Signal generated successfully","412.3033","412.39644773135103","1.0","1764938284108.0","1764938284672","1"
"2021-11-05T06:26:00.000000000+0000","TSLA","0.33315218563572363","0.4759316937653195","0.0","0.0","No news on record","24000277777.0","0.0","Signal generated successfully","412.1833","69632.12354718293","1.0","1764938284108.0","1764938284672","1"
"2021-11-05T06:29:00.000000000+0000","TSLA","0.003698832434085772","0.005284046334408246","0.0","0.0","No news on record","24000277777.0","0.0","Signal generated successfully","412.3267","412.3003631141283","1.0","1764938285608.0","1764938286172","1"
"2021-11-05T06:30:00.000000000+0000","TSLA","0.15027934823127445","0.21468478318753495","0.0","0.0","No news on record","24000277777.0","0.0","Signal generated successfully","412.2167","412.2019758812159","1.0","1764938287108.0","1764938287672","1"
"2021-11-05T06:30:00.000000000+0000","TSLA","0.1756272869333297","0.250896124190471","0.0","0.0","No news on record","24000277777.0","0.0","Signal generated successfully","412.2167","414.5422565887133","1.0","1764938287108.0","1764938287672","1"
