"symbol","windowStart","windowEnd","preds_json","time","diff","crns_pred","time","diff"
"TSLA","2021-11-05T04:03:00.000000000+0000","2021-11-05T06:03:00.000000000+0000","{""ok"": true, ""horizon"": 10, ""preds"": [405.65545654296875, 401.93243408203125, 398.2225036621094, 394.5726318359375, 390.83856201171875, 387.0691833496094, 383.24652099609375, 379.47235107421875, 375.61224365234375, 371.8315124511719], ""ckpt"": ""/app/chronos-2-finetuned/finetuned-ckpt""}","1764938268832.0","1.0","405.65545654296875","1764938289168","1"
"TSLA","2021-11-05T04:02:00.000000000+0000","2021-11-05T06:02:00.000000000+0000","{""ok"": true, ""horizon"": 10, ""preds"": [403.0909118652344, 395.3429260253906, 387.6277160644531, 380.0577697753906, 372.2389831542969, 364.453125, 356.6321105957031, 348.73040771484375, 340.78802490234375, 332.8619689941406], ""ckpt"": ""/app/chronos-2-finetuned/finetuned-ckpt""}","1764938268832.0","-1.0","403.0909118652344","1764938289168","1"
"TSLA","2021-11-05T03:04:00.000000000+0000","2021-11-05T05:04:00.000000000+0000","{""ok"": true, ""horizon"": 10, ""preds"": [403.53631591796875, 396.8290710449219, 390.2344970703125, 383.6804504394531, 377.08203125, 370.2806396484375, 363.611572265625, 356.8864440917969, 349.8960266113281, 343.0274963378906], ""ckpt"": ""/app/chronos-2-finetuned/finetuned-ckpt""}","1764938268832.0","1.0","403.53631591796875","1764938289168","1"
"TSLA","2021-11-05T04:04:00.000000000+0000","2021-11-05T06:04:00.000000000+0000","{""ok"": true, ""horizon"": 10, ""preds"": [405.46319580078125, 401.3249816894531, 397.08367919921875, 392.89044189453125, 388.68212890625, 384.359619140625, 380.0480041503906, 375.74053955078125, 371.2920227050781, 366.9626159667969], ""ckpt"": ""/app/chronos-2-finetuned/finetuned-ckpt""}","1764938268832.0","1.0","405.46319580078125","1764938289168","1"
"TSLA","2021-11-05T03:54:00.000000000+0000","2021-11-05T05:54:00.000000000+0000","{""ok"": true, ""horizon"": 10, ""preds"": [402.5761413574219, 395.9010925292969, 388.887939453125, 381.9155578613281, 374.6775817871094, 367.4930419921875, 360.2433776855469, 352.8047790527344, 345.4967041015625, 338.2749938964844], ""ckpt"": ""/app/chronos-2-finetuned/finetuned-ckpt""}","1764938268832.0","-1.0","402.5761413574219","1764938289168","1"
"TSLA","2021-11-05T04:11:00.000000000+0000","2021-11-05T06:11:00.000000000+0000","{""ok"": true, ""horizon"": 10, ""preds"": [403.3414306640625, 398.6937255859375, 393.9774169921875, 389.4037780761719, 384.7142639160156, 380.0599670410156, 375.3653869628906, 370.6433410644531, 365.7335510253906, 360.8512878417969], ""ckpt"": ""/app/chronos-2-finetuned/finetuned-ckpt""}","1764938268832.0","1.0","403.3414306640625","1764938289168","1"
"TSLA","2021-11-05T03:32:00.000000000+0000","2021-11-05T05:32:00.000000000+0000","{""ok"": true, ""horizon"": 10, ""preds"": [407.75042724609375, 404.6367492675781, 401.56500244140625, 398.5083923339844, 395.40093994140625, 392.247802734375, 389.07244873046875, 385.8595275878906, 382.61639404296875, 379.37139892578125], ""ckpt"": ""/app/chronos-2-finetuned/finetuned-ckpt""}","1764938268832.0","1.0","407.75042724609375","1764938289168","1"
"TSLA","2021-11-05T03:35:00.000000000+0000","2021-11-05T05:35:00.000000000+0000","{""ok"": true, ""horizon"": 10, ""preds"": [405.5513916015625, 401.29913330078125, 397.10052490234375, 392.9181823730469, 388.7032470703125, 384.39678955078125, 380.0951232910156, 375.7584533691406, 371.351318359375, 366.9900817871094], ""ckpt"": ""/app/chronos-2-finetuned/finetuned-ckpt""}","1764938268832.0","1.0","405.5513916015625","1764938289168","1"
"TSLA","2021-11-05T03:24:00.000000000+0000","2021-11-05T05:24:00.000000000+0000","{""ok"": true, ""horizon"": 10, ""preds"": [398.56103515625, 386.8324279785156, 375.11468505859375, 363.42401123046875, 352.0282287597656, 340.4024963378906, 328.8900451660156, 317.5755920410156, 305.7581787109375, 294.45965576171875], ""ckpt"": ""/app/chronos-2-finetuned/finetuned-ckpt""}","1764938268832.0","-1.0","398.56103515625","1764938289168","1"
"TSLA","2021-11-05T03:19:00.000000000+0000","2021-11-05T05:19:00.000000000+0000","{""ok"": true, ""horizon"": 10, ""preds"": [404.8214416503906, 400.62420654296875, 396.23406982421875, 391.7926330566406, 387.25543212890625, 382.5393981933594, 377.8667907714844, 373.20263671875, 368.3692321777344, 363.54901123046875], ""ckpt"": ""/app/chronos-2-finetuned/finetuned-ckpt""}","1764938268832.0","1.0","404.8214416503906","1764938289168","1"
"TSLA","2021-11-05T04:42:00.000000000+0000","2021-11-05T06:42:00.000000000+0000","{""ok"": true, ""horizon"": 10, ""preds"": [401.3769836425781, 393.25946044921875, 385.204345703125, 377.0541076660156, 368.4589538574219, 359.66851806640625, 350.8074951171875, 341.9549865722656, 332.9559020996094, 324.10992431640625], ""ckpt"": ""/app/chronos-2-finetuned/finetuned-ckpt""}","1764938268832.0","1.0","401.3769836425781","1764938289168","1"
"TSLA","2021-11-05T02:52:00.000000000+0000","2021-11-05T04:52:00.000000000+0000","{""ok"": true, ""horizon"": 10, ""preds"": [398.327392578125, 385.7537536621094, 372.1091003417969, 359.3052978515625, 345.275390625, 331.9644775390625, 318.1241455078125, 305.14935302734375, 291.7066955566406, 279.04351806640625], ""ckpt"": ""/app/chronos-2-finetuned/finetuned-ckpt""}","1764938268832.0","1.0","398.327392578125","1764938289168","1"
"TSLA","2021-11-05T03:23:00.000000000+0000","2021-11-05T05:23:00.000000000+0000","{""ok"": true, ""horizon"": 10, ""preds"": [404.2566223144531, 399.5234680175781, 394.8349609375, 390.1678466796875, 385.4062805175781, 380.5572204589844, 375.7231140136719, 370.8285827636719, 365.88458251953125, 361.0435485839844], ""ckpt"": ""/app/chronos-2-finetuned/finetuned-ckpt""}","1764938268832.0","1.0","404.2566223144531","1764938289168","1"
"TSLA","2021-11-05T04:32:00.000000000+0000","2021-11-05T06:32:00.000000000+0000","{""ok"": true, ""horizon"": 10, ""preds"": [406.3357238769531, 402.4916687011719, 398.3292236328125, 394.10986328125, 389.8143310546875, 385.40460205078125, 380.8505554199219, 376.3103332519531, 371.5897521972656, 366.9694519042969], ""ckpt"": ""/app/chronos-2-finetuned/finetuned-ckpt""}","1764938268832.0","1.0","406.3357238769531","1764938289168","1"
"TSLA","2021-11-05T04:38:00.000000000+0000","2021-11-05T06:38:00.000000000+0000","{""ok"": true, ""horizon"": 10, ""preds"": [395.5314636230469, 381.28302001953125, 367.4009094238281, 353.25927734375, 339.2089538574219, 325.0409851074219, 310.7559814453125, 296.08856201171875, 282.464599609375, 268.69091796875], ""ckpt"": ""/app/chronos-2-finetuned/finetuned-ckpt""}","1764938268832.0","1.0","395.5314636230469","1764938289168","1"
"TSLA","2021-11-05T03:26:00.000000000+0000","2021-11-05T05:26:00.000000000+0000","{""ok"": true, ""horizon"": 10, ""preds"": [403.010009765625, 395.46978759765625, 388.5372009277344, 381.1903381347656, 374.034423828125, 366.6791076660156, 359.5279235839844, 352.05780029296875, 344.87188720703125, 337.6695251464844], ""ckpt"": ""/app/chronos-2-finetuned/finetuned-ckpt""}","1764938268832.0","-1.0","403.010009765625","1764938289168","1"
"TSLA","2021-11-05T04:36:00.000000000+0000","2021-11-05T06:36:00.000000000+0000","{""ok"": true, ""horizon"": 10, ""preds"": [405.422607421875, 401.31787109375, 397.1272277832031, 393.00152587890625, 388.6982727050781, 384.4090881347656, 380.1139831542969, 375.8186340332031, 371.3812561035156, 367.0123291015625], ""ckpt"": ""/app/chronos-2-finetuned/finetuned-ckpt""}","1764938268832.0","1.0","405.422607421875","1764938289168","1"
"TSLA","2021-11-05T03:00:00.000000000+0000","2021-11-05T05:00:00.000000000+0000","{""ok"": true, ""horizon"": 10, ""preds"": [401.4635314941406, 393.02197265625, 384.8069152832031, 376.38250732421875, 367.7924499511719, 359.2025451660156, 350.66680908203125, 342.13916015625, 333.71490478515625, 325.463623046875], ""ckpt"": ""/app/chronos-2-finetuned/finetuned-ckpt""}","1764938268832.0","-1.0","401.4635314941406","1764938289168","1"
"TSLA","2021-11-05T03:35:00.000000000+0000","2021-11-05T05:35:00.000000000+0000","{""ok"": true, ""horizon"": 10, ""preds"": [398.5600891113281, 385.9009094238281, 373.007080078125, 360.31036376953125, 347.28717041015625, 334.465087890625, 321.4625549316406, 308.6253662109375, 295.56463623046875, 283.3409423828125], ""ckpt"": ""/app/chronos-2-finetuned/finetuned-ckpt""}","1764938268832.0","-1.0","398.5600891113281","1764938289168","1"
"TSLA","2021-11-05T04:35:00.000000000+0000","2021-11-05T06:35:00.000000000+0000","{""ok"": true, ""horizon"": 10, ""preds"": [405.68524169921875, 401.41278076171875, 396.9496765136719, 392.50726318359375, 388.014404296875, 383.5919189453125, 379.00830078125, 374.3925476074219, 369.6635437011719, 365.0799865722656], ""ckpt"": ""/app/chronos-2-finetuned/finetuned-ckpt""}","1764938268832.0","1.0","405.68524169921875","1764938289168","1"
"TSLA","2021-11-05T03:33:00.000000000+0000","2021-11-05T05:33:00.000000000+0000","{""ok"": true, ""horizon"": 10, ""preds"": [401.2086181640625, 393.2289123535156, 383.4695739746094, 374.1161193847656, 364.0423278808594, 354.2972412109375, 344.4817199707031, 334.89178466796875, 324.7108459472656, 315.3143615722656], ""ckpt"": ""/app/chronos-2-finetuned/finetuned-ckpt""}","1764938268832.0","-1.0","401.2086181640625","1764938289168","1"
"TSLA","2021-11-05T03:14:00.000000000+0000","2021-11-05T05:14:00.000000000+0000","{""ok"": true, ""horizon"": 10, ""preds"": [402.9973449707031, 395.3672180175781, 387.68426513671875, 379.88946533203125, 371.71112060546875, 363.47650146484375, 355.09185791015625, 346.6766662597656, 338.2751770019531, 329.7674255371094], ""ckpt"": ""/app/chronos-2-finetuned/finetuned-ckpt""}","1764938268832.0","-1.0","402.9973449707031","1764938289168","1"
"TSLA","2021-11-05T03:22:00.000000000+0000","2021-11-05T05:22:00.000000000+0000","{""ok"": true, ""horizon"": 10, ""preds"": [404.0083923339844, 398.6731872558594, 393.2484130859375, 387.83624267578125, 382.3182067871094, 376.6408386230469, 371.0677490234375, 365.5255432128906, 359.9165954589844, 354.3903503417969], ""ckpt"": ""/app/chronos-2-finetuned/finetuned-ckpt""}","1764938268832.0","1.0","404.0083923339844","1764938289168","1"
"TSLA","2021-11-05T04:23:00.000000000+0000","2021-11-05T06:23:00.000000000+0000","{""ok"": true, ""horizon"": 10, ""preds"": [403.6023254394531, 397.6291809082031, 391.4742126464844, 385.0987548828125, 378.6793518066406, 371.9674987792969, 365.24798583984375, 358.45208740234375, 351.3954772949219, 344.4739990234375], ""ckpt"": ""/app/chronos-2-finetuned/finetuned-ckpt""}","1764938268832.0","1.0","403.6023254394531","1764938289168","1"
"TSLA","2021-11-05T03:53:00.000000000+0000","2021-11-05T05:53:00.000000000+0000","{""ok"": true, ""horizon"": 10, ""preds"": [404.74346923828125, 400.189453125, 395.5942687988281, 391.0637512207031, 386.4681091308594, 381.7385559082031, 377.09942626953125, 372.4822082519531, 367.7638854980469, 363.0768737792969], ""ckpt"": ""/app/chronos-2-finetuned/finetuned-ckpt""}","1764938268832.0","1.0","404.74346923828125","1764938289168","1"
"TSLA","2021-11-05T03:09:00.000000000+0000","2021-11-05T05:09:00.000000000+0000","{""ok"": true, ""horizon"": 10, ""preds"": [404.7187805175781, 400.15875244140625, 395.61688232421875, 391.03131103515625, 386.224365234375, 381.4159240722656, 376.650390625, 371.8781433105469, 367.0669250488281, 362.2967529296875], ""ckpt"": ""/app/chronos-2-finetuned/finetuned-ckpt""}","1764938268832.0","1.0","404.7187805175781","1764938289168","1"
"TSLA","2021-11-05T02:59:00.000000000+0000","2021-11-05T04:59:00.000000000+0000","{""ok"": true, ""horizon"": 10, ""preds"": [403.8633728027344, 396.879638671875, 389.58074951171875, 382.4287109375, 375.1336364746094, 367.8382263183594, 360.43359375, 352.9796142578125, 345.2929992675781, 337.7702331542969], ""ckpt"": ""/app/chronos-2-finetuned/finetuned-ckpt""}","1764938268832.0","-1.0","403.8633728027344","1764938289168","1"
"TSLA","2021-11-05T03:33:00.000000000+0000","2021-11-05T05:33:00.000000000+0000","{""ok"": true, ""horizon"": 10, ""preds"": [404.0906677246094, 399.2886657714844, 394.4486389160156, 389.72344970703125, 384.86761474609375, 379.965576171875, 375.0629577636719, 370.1593933105469, 365.0877685546875, 360.0817565917969], ""ckpt"": ""/app/chronos-2-finetuned/finetuned-ckpt""}","1764938268832.0","1.0","404.0906677246094","1764938289168","1"
"TSLA","2021-11-05T03:03:00.000000000+0000","2021-11-05T05:03:00.000000000+0000","{""ok"": true, ""horizon"": 10, ""preds"": [403.9733581542969, 397.50274658203125, 390.8527526855469, 384.2576904296875, 377.5955505371094, 370.8586730957031, 364.08837890625, 357.2829895019531, 350.2959899902344, 343.5206298828125], ""ckpt"": ""/app/chronos-2-finetuned/finetuned-ckpt""}","1764938268832.0","1.0","403.9733581542969","1764938289168","1"
"TSLA","2021-11-05T02:53:00.000000000+0000","2021-11-05T04:53:00.000000000+0000","{""ok"": true, ""horizon"": 10, ""preds"": [402.43719482421875, 393.2994384765625, 383.64697265625, 374.31884765625, 364.4617614746094, 354.523193359375, 344.5860595703125, 334.84918212890625, 324.7474060058594, 315.1559143066406], ""ckpt"": ""/app/chronos-2-finetuned/finetuned-ckpt""}","1764938268832.0","1.0","402.43719482421875","1764938289168","1"
"TSLA","2021-11-05T02:53:00.000000000+0000","2021-11-05T04:53:00.000000000+0000","{""ok"": true, ""horizon"": 10, ""preds"": [405.2171630859375, 399.1397399902344, 392.8941650390625, 386.7576904296875, 380.33807373046875, 373.87908935546875, 367.4832458496094, 361.0781555175781, 354.47369384765625, 348.21710205078125], ""ckpt"": ""/app/chronos-2-finetuned/finetuned-ckpt""}","1764938268832.0","-1.0","405.2171630859375","1764938289168","1"
"TSLA","2021-11-05T03:30:00.000000000+0000","2021-11-05T05:30:00.000000000+0000","{""ok"": true, ""horizon"": 10, ""preds"": [400.3343200683594, 390.7306823730469, 381.1719665527344, 371.7825622558594, 362.2884826660156, 352.70989990234375, 343.21759033203125, 333.53973388671875, 324.0839538574219, 314.8322448730469], ""ckpt"": ""/app/chronos-2-finetuned/finetuned-ckpt""}","1764938268832.0","-1.0","400.3343200683594","1764938289168","1"
"TSLA","2021-11-05T03:02:00.000000000+0000","2021-11-05T05:02:00.000000000+0000","{""ok"": true, ""horizon"": 10, ""preds"": [404.3551330566406, 398.227294921875, 392.02789306640625, 386.0233154296875, 379.8521728515625, 373.74560546875, 367.6027526855469, 361.4150390625, 355.10845947265625, 348.86590576171875], ""ckpt"": ""/app/chronos-2-finetuned/finetuned-ckpt""}","1764938268832.0","1.0","404.3551330566406","1764938289168","1"
"TSLA","2021-11-05T04:22:00.000000000+0000","2021-11-05T06:22:00.000000000+0000","{""ok"": true, ""horizon"": 10, ""preds"": [406.76336669921875, 403.55902099609375, 400.3507385253906, 397.1600036621094, 393.8927001953125, 390.62078857421875, 387.27239990234375, 383.9161682128906, 380.5083923339844, 377.1820068359375], ""ckpt"": ""/app/chronos-2-finetuned/finetuned-ckpt""}","1764938268832.0","1.0","406.76336669921875","1764938289168","1"
"TSLA","2021-11-05T03:27:00.000000000+0000","2021-11-05T05:27:00.000000000+0000","{""ok"": true, ""horizon"": 10, ""preds"": [401.4162292480469, 393.2095947265625, 385.2272644042969, 377.2242736816406, 369.1192932128906, 360.9275207519531, 352.6597900390625, 344.4930725097656, 336.3401184082031, 328.2758483886719], ""ckpt"": ""/app/chronos-2-finetuned/finetuned-ckpt""}","1764938268832.0","-1.0","401.4162292480469","1764938289168","1"
"TSLA","2021-11-05T03:56:00.000000000+0000","2021-11-05T05:56:00.000000000+0000","{""ok"": true, ""horizon"": 10, ""preds"": [403.7971496582031, 396.8075256347656, 389.4182434082031, 381.9273376464844, 374.15179443359375, 366.18707275390625, 358.0849609375, 349.78875732421875, 341.4173278808594, 333.24755859375], ""ckpt"": ""/app/chronos-2-finetuned/finetuned-ckpt""}","1764938268832.0","-1.0","403.7971496582031","1764938289168","1"
"TSLA","2021-11-05T03:55:00.000000000+0000","2021-11-05T05:55:00.000000000+0000","{""ok"": true, ""horizon"": 10, ""preds"": [400.0274963378906, 389.6684265136719, 378.27239990234375, 366.5043029785156, 354.2853088378906, 341.83306884765625, 329.2845153808594, 317.0156555175781, 304.9423828125, 293.089111328125], ""ckpt"": ""/app/chronos-2-finetuned/finetuned-ckpt""}","1764938268832.0","-1.0","400.0274963378906","1764938289168","1"
"TSLA","2021-11-05T02:57:00.000000000+0000","2021-11-05T04:57:00.000000000+0000","{""ok"": true, ""horizon"": 10, ""preds"": [405.0133361816406, 400.76043701171875, 396.3007507324219, 391.85296630859375, 387.3235778808594, 382.6694641113281, 378.03582763671875, 373.39129638671875, 368.6786804199219, 363.9623107910156], ""ckpt"": ""/app/chronos-2-finetuned/finetuned-ckpt""}","1764938268832.0","1.0","405.0133361816406","1764938289168","1"
"TSLA","2021-11-05T03:15:00.000000000+0000","2021-11-05T05:15:00.000000000+0000","{""ok"": true, ""horizon"": 10, ""preds"": [398.1769714355469, 385.1536560058594, 372.6751708984375, 360.1197204589844, 347.3741455078125, 334.79296875, 322.0970153808594, 309.3846435546875, 297.0353088378906, 284.81756591796875], ""ckpt"": ""/app/chronos-2-finetuned/finetuned-ckpt""}","1764938268832.0","-1.0","398.1769714355469","1764938289168","1"
"TSLA","2021-11-05T04:25:00.000000000+0000","2021-11-05T06:25:00.000000000+0000","{""ok"": true, ""horizon"": 10, ""preds"": [405.052978515625, 400.8755187988281, 396.7615661621094, 392.5727844238281, 388.3617858886719, 383.9745788574219, 379.6806640625, 375.34515380859375, 370.847900390625, 366.44525146484375], ""ckpt"": ""/app/chronos-2-finetuned/finetuned-ckpt""}","1764938268832.0","1.0","405.052978515625","1764938289168","1"
"TSLA","2021-11-05T03:49:00.000000000+0000","2021-11-05T05:49:00.000000000+0000","{""ok"": true, ""horizon"": 10, ""preds"": [404.4110412597656, 397.5979309082031, 390.829833984375, 384.00146484375, 376.98834228515625, 370.1203918457031, 363.1511535644531, 355.993408203125, 348.9313049316406, 342.0117492675781], ""ckpt"": ""/app/chronos-2-finetuned/finetuned-ckpt""}","1764938268832.0","-1.0","404.4110412597656","1764938289168","1"
"TSLA","2021-11-05T04:19:00.000000000+0000","2021-11-05T06:19:00.000000000+0000","{""ok"": true, ""horizon"": 10, ""preds"": [405.1259460449219, 400.7290954589844, 396.4317321777344, 392.0994873046875, 387.66650390625, 383.2154541015625, 378.7681884765625, 374.2986755371094, 369.73529052734375, 365.2870178222656], ""ckpt"": ""/app/chronos-2-finetuned/finetuned-ckpt""}","1764938268832.0","1.0","405.1259460449219","1764938289168","1"
"TSLA","2021-11-05T04:41:00.000000000+0000","2021-11-05T06:41:00.000000000+0000","{""ok"": true, ""horizon"": 10, ""preds"": [403.4026184082031, 397.3564453125, 391.1105651855469, 385.0378112792969, 378.7169189453125, 372.3417663574219, 365.9531555175781, 359.424560546875, 352.9077453613281, 346.3409118652344], ""ckpt"": ""/app/chronos-2-finetuned/finetuned-ckpt""}","1764938268832.0","1.0","403.4026184082031","1764938289168","1"
"TSLA","2021-11-05T03:46:00.000000000+0000","2021-11-05T05:46:00.000000000+0000","{""ok"": true, ""horizon"": 10, ""preds"": [405.238037109375, 401.1422424316406, 396.9683837890625, 392.84490966796875, 388.654541015625, 384.397705078125, 380.1304626464844, 375.880859375, 371.526123046875, 367.2710876464844], ""ckpt"": ""/app/chronos-2-finetuned/finetuned-ckpt""}","1764938268832.0","1.0","405.238037109375","1764938289168","1"
"TSLA","2021-11-05T03:48:00.000000000+0000","2021-11-05T05:48:00.000000000+0000","{""ok"": true, ""horizon"": 10, ""preds"": [401.5270690917969, 393.20623779296875, 385.0405578613281, 376.7760925292969, 368.0784606933594, 359.511474609375, 351.1129150390625, 342.2915344238281, 334.04156494140625, 325.8874206542969], ""ckpt"": ""/app/chronos-2-finetuned/finetuned-ckpt""}","1764938268832.0","-1.0","401.5270690917969","1764938289168","1"
"TSLA","2021-11-05T02:54:00.000000000+0000","2021-11-05T04:54:00.000000000+0000","{""ok"": true, ""horizon"": 10, ""preds"": [402.3804016113281, 393.6294250488281, 385.0711975097656, 376.64532470703125, 367.8552551269531, 359.3870544433594, 350.64642333984375, 342.0425720214844, 333.4851989746094, 325.1968078613281], ""ckpt"": ""/app/chronos-2-finetuned/finetuned-ckpt""}","1764938268832.0","-1.0","402.3804016113281","1764938289168","1"
"TSLA","2021-11-05T03:06:00.000000000+0000","2021-11-05T05:06:00.000000000+0000","{""ok"": true, ""horizon"": 10, ""preds"": [403.2491760253906, 396.5309753417969, 389.6329650878906, 382.827880859375, 375.64129638671875, 368.3100280761719, 361.0454406738281, 353.7177734375, 346.18341064453125, 338.8069152832031], ""ckpt"": ""/app/chronos-2-finetuned/finetuned-ckpt""}","1764938268832.0","-1.0","403.2491760253906","1764938289168","1"
"TSLA","2021-11-05T02:57:00.000000000+0000","2021-11-05T04:57:00.000000000+0000","{""ok"": true, ""horizon"": 10, ""preds"": [402.53564453125, 395.11676025390625, 387.4096374511719, 379.7250671386719, 371.61114501953125, 363.6514587402344, 355.4281005859375, 347.14727783203125, 339.009765625, 330.9411315917969], ""ckpt"": ""/app/chronos-2-finetuned/finetuned-ckpt""}","1764938268832.0","-1.0","402.53564453125","1764938289168","1"
"TSLA","2021-11-05T03:59:00.000000000+0000","2021-11-05T05:59:00.000000000+0000","{""ok"": true, ""horizon"": 10, ""preds"": [402.77276611328125, 394.85552978515625, 386.2847900390625, 377.6282958984375, 368.5552673339844, 359.1396484375, 349.8274841308594, 340.76904296875, 331.51507568359375, 322.5279541015625], ""ckpt"": ""/app/chronos-2-finetuned/finetuned-ckpt""}","1764938268832.0","-1.0","402.77276611328125","1764938289168","1"
"TSLA","2021-11-05T03:10:00.000000000+0000","2021-11-05T05:10:00.000000000+0000","{""ok"": true, ""horizon"": 10, ""preds"": [403.8562316894531, 398.11773681640625, 392.345458984375, 386.67327880859375, 380.885986328125, 374.9862365722656, 369.1976318359375, 363.5283508300781, 357.6412658691406, 351.86761474609375], ""ckpt"": ""/app/chronos-2-finetuned/finetuned-ckpt""}","1764938268832.0","1.0","403.8562316894531","1764938289168","1"
"TSLA","2021-11-05T03:15:00.000000000+0000","2021-11-05T05:15:00.000000000+0000","{""ok"": true, ""horizon"": 10, ""preds"": [403.4483947753906, 397.03863525390625, 391.220458984375, 384.9226989746094, 379.005615234375, 372.3272399902344, 366.0260925292969, 359.35723876953125, 352.8759460449219, 346.1031799316406], ""ckpt"": ""/app/chronos-2-finetuned/finetuned-ckpt""}","1764938268832.0","1.0","403.4483947753906","1764938289168","1"
"TSLA","2021-11-05T04:01:00.000000000+0000","2021-11-05T06:01:00.000000000+0000","{""ok"": true, ""horizon"": 10, ""preds"": [404.77935791015625, 400.4018859863281, 395.8695983886719, 391.3392639160156, 386.74981689453125, 382.1326904296875, 377.4974060058594, 372.8204040527344, 368.0856018066406, 363.3749694824219], ""ckpt"": ""/app/chronos-2-finetuned/finetuned-ckpt""}","1764938268832.0","1.0","404.77935791015625","1764938289168","1"
"TSLA","2021-11-05T04:27:00.000000000+0000","2021-11-05T06:27:00.000000000+0000","{""ok"": true, ""horizon"": 10, ""preds"": [405.4935607910156, 401.6217041015625, 397.6308898925781, 393.6538391113281, 389.4782409667969, 385.3352966308594, 381.1805114746094, 376.97967529296875, 372.6193542480469, 368.293701171875], ""ckpt"": ""/app/chronos-2-finetuned/finetuned-ckpt""}","1764938268832.0","1.0","405.4935607910156","1764938289168","1"
"TSLA","2021-11-05T04:31:00.000000000+0000","2021-11-05T06:31:00.000000000+0000","{""ok"": true, ""horizon"": 10, ""preds"": [405.68035888671875, 402.0821228027344, 398.25347900390625, 394.40069580078125, 390.5325012207031, 386.6312561035156, 382.6368408203125, 378.6528015136719, 374.66314697265625, 370.6062316894531], ""ckpt"": ""/app/chronos-2-finetuned/finetuned-ckpt""}","1764938268832.0","1.0","405.68035888671875","1764938289168","1"
"TSLA","2021-11-05T03:25:00.000000000+0000","2021-11-05T05:25:00.000000000+0000","{""ok"": true, ""horizon"": 10, ""preds"": [404.6051330566406, 399.25128173828125, 394.84814453125, 389.3486328125, 384.781005859375, 379.2232360839844, 374.25689697265625, 368.3145751953125, 363.13592529296875, 357.2909851074219], ""ckpt"": ""/app/chronos-2-finetuned/finetuned-ckpt""}","1764938268832.0","1.0","404.6051330566406","1764938289168","1"
"TSLA","2021-11-05T03:03:00.000000000+0000","2021-11-05T05:03:00.000000000+0000","{""ok"": true, ""horizon"": 10, ""preds"": [400.6419677734375, 390.545166015625, 380.3469543457031, 370.3325500488281, 360.0568542480469, 349.8851623535156, 339.68939208984375, 329.6579895019531, 319.2285461425781, 309.41326904296875], ""ckpt"": ""/app/chronos-2-finetuned/finetuned-ckpt""}","1764938268832.0","-1.0","400.6419677734375","1764938289168","1"
"TSLA","2021-11-05T02:51:00.000000000+0000","2021-11-05T04:51:00.000000000+0000","{""ok"": true, ""horizon"": 10, ""preds"": [400.7757263183594, 390.863525390625, 380.7427062988281, 370.7451477050781, 360.1779479980469, 349.9892883300781, 339.8330383300781, 329.3420104980469, 319.1210632324219, 308.8880310058594], ""ckpt"": ""/app/chronos-2-finetuned/finetuned-ckpt""}","1764938268832.0","-1.0","400.7757263183594","1764938289168","1"
"TSLA","2021-11-05T03:16:00.000000000+0000","2021-11-05T05:16:00.000000000+0000","{""ok"": true, ""horizon"": 10, ""preds"": [392.8426513671875, 374.69921875, 355.59490966796875, 337.1850891113281, 320.1195068359375, 303.1258239746094, 285.6880798339844, 267.67694091796875, 250.49343872070312, 234.41461181640625], ""ckpt"": ""/app/chronos-2-finetuned/finetuned-ckpt""}","1764938268832.0","-1.0","392.8426513671875","1764938289168","1"
"TSLA","2021-11-05T03:42:00.000000000+0000","2021-11-05T05:42:00.000000000+0000","{""ok"": true, ""horizon"": 10, ""preds"": [404.51788330078125, 399.62921142578125, 394.89508056640625, 389.8301696777344, 384.6878356933594, 379.5032958984375, 374.54364013671875, 369.1726379394531, 363.4791564941406, 358.0060729980469], ""ckpt"": ""/app/chronos-2-finetuned/finetuned-ckpt""}","1764938268832.0","1.0","404.51788330078125","1764938289168","1"
"TSLA","2021-11-05T03:31:00.000000000+0000","2021-11-05T05:31:00.000000000+0000","{""ok"": true, ""horizon"": 10, ""preds"": [406.1985778808594, 401.8232116699219, 397.4498596191406, 393.06658935546875, 388.5885314941406, 384.29107666015625, 379.8454284667969, 375.5653381347656, 371.290771484375, 366.8527526855469], ""ckpt"": ""/app/chronos-2-finetuned/finetuned-ckpt""}","1764938268832.0","1.0","406.1985778808594","1764938289168","1"
"TSLA","2021-11-05T04:04:00.000000000+0000","2021-11-05T06:04:00.000000000+0000","{""ok"": true, ""horizon"": 10, ""preds"": [401.08447265625, 392.1802673339844, 383.16412353515625, 374.2362060546875, 365.03521728515625, 355.7319641113281, 346.587890625, 337.2986145019531, 327.7694091796875, 318.50604248046875], ""ckpt"": ""/app/chronos-2-finetuned/finetuned-ckpt""}","1764938268832.0","-1.0","401.08447265625","1764938289168","1"
"TSLA","2021-11-05T02:55:00.000000000+0000","2021-11-05T04:55:00.000000000+0000","{""ok"": true, ""horizon"": 10, ""preds"": [402.68060302734375, 395.51312255859375, 388.72015380859375, 381.7924499511719, 374.1045227050781, 366.78125, 359.7189636230469, 352.6981506347656, 345.42388916015625, 338.1490783691406], ""ckpt"": ""/app/chronos-2-finetuned/finetuned-ckpt""}","1764938268832.0","-1.0","402.68060302734375","1764938289168","1"
