"timestamp","prev_close","new_close","crns_pred","crns_preds","time","diff"
"2021-11-05T09:50:00.000000000+0000","403.105","405.2233","406.9494323730469","406.9494323730469","1764938436164","-1"
"2021-11-05T09:53:00.000000000+0000","404.9376","405.4067","407.0837097167969","407.0837097167969","1764938436164","-1"
"2021-11-05T09:17:00.000000000+0000","411.0","411.1633","407.0996398925781","407.0996398925781","1764938436164","-1"
"2021-11-05T09:00:00.000000000+0000","409.6667","409.6867","406.7309875488281","406.7309875488281","1764938436164","-1"
"2021-11-05T09:56:00.000000000+0000","406.1667","406.77","406.9214782714844","406.9214782714844","1764938436164","-1"
"2021-11-05T09:21:00.000000000+0000","411.0","411.0","407.15631103515625","407.15631103515625","1764938436164","-1"
"2021-11-05T09:21:00.000000000+0000","411.0","411.0","406.3236999511719","406.3236999511719","1764938436164","1"
"2021-11-05T09:56:00.000000000+0000","406.1667","406.77","406.7622375488281","406.7622375488281","1764938436164","1"
"2021-11-05T09:00:00.000000000+0000","409.6667","409.6867","406.92864990234375","406.92864990234375","1764938436164","1"
"2021-11-05T09:17:00.000000000+0000","411.0","411.1633","406.4983215332031","406.4983215332031","1764938436164","1"
"2021-11-05T09:53:00.000000000+0000","404.9376","405.4067","408.42803955078125","408.42803955078125","1764938436164","1"
"2021-11-05T09:50:00.000000000+0000","403.105","405.2233","406.2882080078125","406.2882080078125","1764938436164","1"
"2021-11-05T09:04:00.000000000+0000","410.3233","410.6","407.7562561035156","407.7562561035156","1764938436164","1"
"2021-11-05T09:13:00.000000000+0000","411.0","410.75","406.42620849609375","406.42620849609375","1764938436164","1"
"2021-11-05T09:39:00.000000000+0000","407.5667","408.2833","406.8590087890625","406.8590087890625","1764938436164","1"
"2021-11-05T09:42:00.000000000+0000","408.6","407.9367","406.858642578125","406.858642578125","1764938436164","1"
"2021-11-05T09:07:00.000000000+0000","410.7633","411.0","406.7503967285156","406.7503967285156","1764938436164","1"
"2021-11-05T09:46:00.000000000+0000","407.1727","406.0958","406.7926330566406","406.7926330566406","1764938436164","1"
"2021-11-05T09:49:00.000000000+0000","404.5783","403.105","408.5390625","408.5390625","1764938436164","1"
"2021-11-05T09:48:00.000000000+0000","405.18","404.5783","407.346435546875","407.346435546875","1764938436164","1"
"2021-11-05T09:27:00.000000000+0000","409.47","409.3867","407.4223937988281","407.4223937988281","1764938436164","1"
"2021-11-05T09:18:00.000000000+0000","411.1633","411.0","406.3223571777344","406.3223571777344","1764938436164","1"
"2021-11-05T09:32:00.000000000+0000","410.0839","410.68","407.65753173828125","407.65753173828125","1764938436164","1"
"2021-11-05T09:11:00.000000000+0000","411.0","411.0","407.803955078125","407.803955078125","1764938436164","1"
"2021-11-05T09:23:00.000000000+0000","411.0","410.9","406.614013671875","406.614013671875","1764938436164","1"
"2021-11-05T09:24:00.000000000+0000","410.9","410.9167","405.9199523925781","405.9199523925781","1764938436164","1"
"2021-11-05T09:37:00.000000000+0000","409.3133","408.1767","407.78021240234375","407.78021240234375","1764938436164","1"
"2021-11-05T10:02:00.000000000+0000","407.61","407.8667","406.4052734375","406.4052734375","1764938437658","1"
"2021-11-05T10:01:00.000000000+0000","406.6983","407.61","407.0357666015625","407.0357666015625","1764938437658","1"
"2021-11-05T10:03:00.000000000+0000","407.8667","408.9","407.39617919921875","407.39617919921875","1764938439158","1"
"2021-11-05T10:04:00.000000000+0000","408.9","408.7033","407.760986328125","407.760986328125","1764938440658","1"
"2021-11-05T10:05:00.000000000+0000","408.7033","408.1944","407.1930236816406","407.1930236816406","1764938440658","1"
"2021-11-05T10:06:00.000000000+0000","408.1944","408.4363","406.03472900390625","406.03472900390625","1764938442158","1"
"2021-11-05T10:07:00.000000000+0000","408.4363","408.6667","406.74725341796875","406.74725341796875","1764938443658","1"
"2021-11-05T10:08:00.000000000+0000","408.6667","408.43","407.0325012207031","407.0325012207031","1764938443658","1"
"2021-11-05T10:09:00.000000000+0000","408.43","409.9767","407.48614501953125","407.48614501953125","1764938445158","1"
