timestamp,open,high,low,close,volume,date
2021-11-05 16:35:00+00:00,407.1667,407.1667,406.84,406.85,5844,2021-11-05
2021-11-05 16:37:00+00:00,406.75,407.4733,406.7067,407.4733,22134,2021-11-05
2021-11-05 16:39:00+00:00,407.3,407.3,407.0767,407.0767,1740,2021-11-05
2021-11-05 16:42:00+00:00,407.3,407.3,407.3,407.3,300,2021-11-05
2021-11-05 16:43:00+00:00,407.1867,407.1867,407.1867,407.1867,300,2021-11-05
2021-11-05 16:44:00+00:00,407.0667,407.0667,407.0667,407.0667,5994,2021-11-05
2021-11-05 16:45:00+00:00,406.9033,406.9033,406.9033,406.9033,537,2021-11-05
2021-11-05 16:46:00+00:00,406.8333,406.8333,406.8333,406.8333,300,2021-11-05
2021-11-05 16:48:00+00:00,406.6867,406.6867,406.0,406.0,16608,2021-11-05
2021-11-05 16:49:00+00:00,406.63,407.0,406.1,406.64,8652,2021-11-05
2021-11-05 16:50:00+00:00,406.5167,406.6667,406.5,406.6633,1200,2021-11-05
2021-11-05 16:51:00+00:00,406.76,406.8967,406.52,406.52,6783,2021-11-05
2021-11-05 16:52:00+00:00,406.74,406.74,406.6667,406.6667,1242,2021-11-05
2021-11-05 16:53:00+00:00,406.6667,406.6667,406.6667,406.6667,621,2021-11-05
2021-11-05 16:54:00+00:00,406.7833,406.7833,406.57,406.57,1746,2021-11-05
2021-11-05 16:55:00+00:00,406.57,406.57,406.57,406.57,300,2021-11-05
2021-11-05 16:56:00+00:00,406.78,406.8333,406.78,406.8333,3045,2021-11-05
2021-11-05 16:59:00+00:00,406.93,406.9633,406.8367,406.8367,2163,2021-11-05
2021-11-05 17:00:00+00:00,406.7267,406.7267,406.7267,406.7267,300,2021-11-05
2021-11-05 17:01:00+00:00,406.8633,406.8633,406.8633,406.8633,300,2021-11-05
2021-11-05 17:02:00+00:00,406.9633,407.0,406.7833,406.7833,5280,2021-11-05
2021-11-05 17:03:00+00:00,406.8733,406.8733,406.8733,406.8733,300,2021-11-05
2021-11-05 17:06:00+00:00,406.7267,406.7267,406.7267,406.7267,750,2021-11-05
2021-11-05 17:07:00+00:00,406.7267,406.7267,406.7267,406.7267,2541,2021-11-05
2021-11-05 17:11:00+00:00,406.5733,406.5733,406.5733,406.5733,1338,2021-11-05
2021-11-05 17:13:00+00:00,406.7,406.7,406.7,406.7,1167,2021-11-05
2021-11-05 17:18:00+00:00,406.6667,406.6667,406.6667,406.6667,483,2021-11-05
2021-11-05 17:20:00+00:00,406.6033,406.6667,406.6033,406.6667,600,2021-11-05
2021-11-05 17:22:00+00:00,406.6067,406.6067,406.6067,406.6067,300,2021-11-05
2021-11-05 17:25:00+00:00,406.6367,406.6367,406.6367,406.6367,726,2021-11-05
2021-11-05 17:28:00+00:00,406.6,406.6,406.6,406.6,432,2021-11-05
2021-11-05 17:30:00+00:00,406.6667,406.6667,406.6667,406.6667,900,2021-11-05
2021-11-05 17:31:00+00:00,406.65,406.65,406.65,406.65,600,2021-11-05
2021-11-05 17:35:00+00:00,406.3333,406.3333,406.3333,406.3333,1200,2021-11-05
2021-11-05 17:36:00+00:00,406.3334,406.3334,406.3334,406.3334,300,2021-11-05
2021-11-05 17:37:00+00:00,406.3333,406.3333,406.3333,406.3333,555,2021-11-05
2021-11-05 17:38:00+00:00,406.0,406.2933,406.0,406.2933,3666,2021-11-05
2021-11-05 17:39:00+00:00,406.0833,406.1,406.0833,406.0967,924,2021-11-05
2021-11-05 17:40:00+00:00,406.3333,406.3333,406.0,406.0,900,2021-11-05
2021-11-05 17:41:00+00:00,406.0,406.0,406.0,406.0,306,2021-11-05
2021-11-05 17:42:00+00:00,406.0033,406.0033,406.0033,406.0033,300,2021-11-05
2021-11-05 17:44:00+00:00,406.3333,406.3333,406.0,406.0,792,2021-11-05
2021-11-05 17:45:00+00:00,406.0467,406.0467,406.0467,406.0467,600,2021-11-05
2021-11-05 17:51:00+00:00,406.1167,406.1667,406.1167,406.1667,690,2021-11-05
2021-11-05 17:53:00+00:00,406.1075,406.3333,406.1075,406.3333,600,2021-11-05
2021-11-05 17:55:00+00:00,406.3333,406.3333,406.3272,406.3272,789,2021-11-05
2021-11-05 17:58:00+00:00,406.1167,406.1167,406.1167,406.1167,300,2021-11-05
2021-11-05 18:00:00+00:00,406.1033,406.1033,406.1033,406.1033,300,2021-11-05
2021-11-05 18:01:00+00:00,406.1667,406.1667,406.1667,406.1667,1296,2021-11-05
2021-11-05 18:03:00+00:00,406.1367,406.1367,406.1367,406.1367,300,2021-11-05
2021-11-05 18:05:00+00:00,406.1667,406.1667,406.1667,406.1667,300,2021-11-05
2021-11-05 18:06:00+00:00,406.16,406.1667,406.16,406.1667,2133,2021-11-05
2021-11-05 18:10:00+00:00,406.2,406.2,406.1,406.1,996,2021-11-05
2021-11-05 18:11:00+00:00,406.0667,406.0667,406.0,406.0,2790,2021-11-05
2021-11-05 18:12:00+00:00,406.05,406.05,406.05,406.05,600,2021-11-05
2021-11-05 18:13:00+00:00,405.9667,405.9667,405.9167,405.9167,2946,2021-11-05
2021-11-05 18:14:00+00:00,405.84,405.84,405.6667,405.7633,17556,2021-11-05
2021-11-05 18:24:00+00:00,405.8333,405.8333,405.8333,405.8333,1140,2021-11-05
2021-11-05 18:25:00+00:00,405.6833,405.7,405.6667,405.6667,1632,2021-11-05
2021-11-05 18:26:00+00:00,405.3733,405.3733,405.35,405.35,1656,2021-11-05
2021-11-05 18:27:00+00:00,405.3333,405.35,405.3333,405.35,1806,2021-11-05
2021-11-05 18:28:00+00:00,405.52,405.52,405.52,405.52,399,2021-11-05
2021-11-05 18:30:00+00:00,405.6667,405.6667,405.6667,405.6667,300,2021-11-05
2021-11-05 18:31:00+00:00,405.4233,405.46,405.4233,405.46,1860,2021-11-05
2021-11-05 18:38:00+00:00,405.82,405.82,405.82,405.82,300,2021-11-05
2021-11-05 18:39:00+00:00,405.9167,406.0,405.9167,405.9167,2544,2021-11-05
2021-11-05 18:41:00+00:00,406.1,406.1,406.1,406.1,450,2021-11-05
2021-11-05 18:42:00+00:00,406.2333,406.2333,406.05,406.05,894,2021-11-05
2021-11-05 18:43:00+00:00,406.0033,406.0033,406.0033,406.0033,363,2021-11-05
2021-11-05 18:49:00+00:00,406.0,406.0,405.6667,405.6667,600,2021-11-05
2021-11-05 18:53:00+00:00,405.6667,405.6667,405.6667,405.6667,840,2021-11-05
2021-11-05 18:55:00+00:00,405.71,405.71,405.6867,405.6867,600,2021-11-05
2021-11-05 18:57:00+00:00,405.9833,405.9833,405.9833,405.9833,300,2021-11-05
2021-11-05 19:01:00+00:00,405.8333,405.8333,405.8333,405.8333,300,2021-11-05
2021-11-05 19:02:00+00:00,405.8333,405.8333,405.8333,405.8333,750,2021-11-05
2021-11-05 19:03:00+00:00,405.8333,405.8333,405.8333,405.8333,651,2021-11-05
2021-11-05 19:10:00+00:00,405.9333,405.9333,405.9333,405.9333,300,2021-11-05
2021-11-05 19:12:00+00:00,405.85,405.85,405.8333,405.8333,1353,2021-11-05
2021-11-05 19:13:00+00:00,405.7,405.7,405.7,405.7,1968,2021-11-05
2021-11-05 19:15:00+00:00,405.9,405.9,405.9,405.9,324,2021-11-05
2021-11-05 19:16:00+00:00,405.9,405.9,405.9,405.9,300,2021-11-05
2021-11-05 19:24:00+00:00,405.8533,405.8533,405.8533,405.8533,381,2021-11-05
2021-11-05 19:25:00+00:00,405.9,405.9,405.9,405.9,573,2021-11-05
2021-11-05 19:26:00+00:00,405.9,405.9233,405.9,405.9167,2340,2021-11-05
2021-11-05 19:28:00+00:00,406.0,406.0,406.0,406.0,1197,2021-11-05
2021-11-05 19:31:00+00:00,406.0,406.0,405.9467,405.9467,2400,2021-11-05
2021-11-05 19:32:00+00:00,405.9833,406.0,405.9833,406.0,1800,2021-11-05
2021-11-05 19:33:00+00:00,405.9667,406.0,405.9667,406.0,2430,2021-11-05
2021-11-05 19:34:00+00:00,406.0,406.0,406.0,406.0,4458,2021-11-05
2021-11-05 19:37:00+00:00,406.2,406.2,406.1667,406.1667,2580,2021-11-05
2021-11-05 19:38:00+00:00,406.3,406.3,406.0,406.0,2544,2021-11-05
2021-11-05 19:40:00+00:00,406.1667,406.1667,406.1667,406.1667,495,2021-11-05
2021-11-05 19:41:00+00:00,406.0,406.0,406.0,406.0,1479,2021-11-05
2021-11-05 19:46:00+00:00,405.8333,405.8333,405.8333,405.8333,300,2021-11-05
2021-11-05 19:47:00+00:00,405.8333,405.8333,405.8333,405.8333,900,2021-11-05
2021-11-05 19:49:00+00:00,405.6833,405.6833,405.53,405.53,3276,2021-11-05
2021-11-05 19:50:00+00:00,405.6633,405.6633,405.6633,405.6633,3600,2021-11-05
2021-11-05 19:52:00+00:00,405.55,405.55,405.55,405.55,309,2021-11-05
2021-11-05 19:53:00+00:00,405.5533,405.6,405.4933,405.4933,4782,2021-11-05
2021-11-05 19:55:00+00:00,405.5067,405.5067,405.5067,405.5067,690,2021-11-05
2021-11-05 19:56:00+00:00,405.6633,405.6633,405.6167,405.6167,1050,2021-11-05
2021-11-05 19:57:00+00:00,405.5,405.5,405.5,405.5,3075,2021-11-05
2021-11-05 19:58:00+00:00,405.6633,405.6667,405.5,405.5,5268,2021-11-05
2021-11-05 19:59:00+00:00,405.5833,405.5833,405.5,405.5,4791,2021-11-05
2021-11-08 04:00:00+00:00,383.6667,383.6667,378.0367,379.01,81639,2021-11-08
2021-11-08 04:01:00+00:00,379.9633,381.6267,379.0,380.6667,57918,2021-11-08
2021-11-08 04:02:00+00:00,381.0,384.02,381.0,382.6667,44298,2021-11-08
2021-11-08 04:03:00+00:00,382.7933,382.7933,381.6733,382.67,16350,2021-11-08
2021-11-08 04:04:00+00:00,382.6567,383.2,381.7133,381.7133,10047,2021-11-08
2021-11-08 04:05:00+00:00,381.3333,381.9033,381.33,381.9,11871,2021-11-08
2021-11-08 04:06:00+00:00,382.66,382.66,382.0,382.0,6036,2021-11-08
2021-11-08 04:07:00+00:00,381.3333,381.4067,380.01,380.0667,13443,2021-11-08
2021-11-08 04:08:00+00:00,380.4333,380.5,379.6667,379.6667,12597,2021-11-08
2021-11-08 04:09:00+00:00,379.4067,380.6667,379.0833,380.6667,13200,2021-11-08
2021-11-08 04:10:00+00:00,380.6467,380.6467,380.6467,380.6467,300,2021-11-08
2021-11-08 04:11:00+00:00,380.2167,380.5133,380.2167,380.3333,2448,2021-11-08
2021-11-08 04:12:00+00:00,380.28,380.3867,380.28,380.3867,3345,2021-11-08
2021-11-08 04:13:00+00:00,380.1,380.1,379.6667,379.9633,12018,2021-11-08
2021-11-08 04:14:00+00:00,380.0533,381.5,380.0333,380.9933,6363,2021-11-08
2021-11-08 04:15:00+00:00,380.8233,380.9633,380.5,380.9633,6672,2021-11-08
2021-11-08 04:16:00+00:00,380.9333,380.9933,380.7067,380.7067,1968,2021-11-08
2021-11-08 04:17:00+00:00,380.5,380.5,380.0667,380.4633,11976,2021-11-08
2021-11-08 04:18:00+00:00,380.0,380.0,379.07,379.2167,4566,2021-11-08
2021-11-08 04:19:00+00:00,379.3333,379.6333,379.04,379.3867,30069,2021-11-08
2021-11-08 04:20:00+00:00,379.2567,379.2567,377.7533,377.7867,48969,2021-11-08
2021-11-08 04:21:00+00:00,377.8333,378.3267,377.3333,378.3267,16395,2021-11-08
2021-11-08 04:22:00+00:00,378.2667,378.9,378.1333,378.1333,3003,2021-11-08
2021-11-08 04:23:00+00:00,377.93,377.93,377.0,377.0,8937,2021-11-08
2021-11-08 04:24:00+00:00,376.8667,377.6667,376.8333,377.6667,8760,2021-11-08
2021-11-08 04:25:00+00:00,378.2967,378.2967,378.0,378.2667,6684,2021-11-08
2021-11-08 04:26:00+00:00,378.5333,379.9267,378.5333,379.9267,7845,2021-11-08
2021-11-08 04:27:00+00:00,379.9633,379.9633,379.3333,379.5467,14985,2021-11-08
2021-11-08 04:28:00+00:00,379.55,380.2833,379.3333,379.3333,17475,2021-11-08
2021-11-08 04:29:00+00:00,379.58,380.3333,379.3333,379.6667,7845,2021-11-08
2021-11-08 04:30:00+00:00,379.2033,380.3333,379.2033,380.0,11235,2021-11-08
2021-11-08 04:31:00+00:00,379.9967,379.9967,379.9967,379.9967,597,2021-11-08
2021-11-08 04:32:00+00:00,379.6667,380.3333,379.6667,380.3333,7680,2021-11-08
2021-11-08 04:33:00+00:00,380.78,381.3333,380.6667,381.3333,3222,2021-11-08
2021-11-08 04:34:00+00:00,381.1667,381.7433,381.0,381.7,12471,2021-11-08
2021-11-08 04:35:00+00:00,382.25,382.6667,381.9967,381.9967,8670,2021-11-08
2021-11-08 04:36:00+00:00,382.1433,382.96,382.1433,382.93,2778,2021-11-08
2021-11-08 04:37:00+00:00,382.3333,382.3333,382.0,382.0,4131,2021-11-08
2021-11-08 04:38:00+00:00,381.6667,382.42,381.6667,381.78,8694,2021-11-08
2021-11-08 04:39:00+00:00,382.1533,382.3333,381.6,381.6,5487,2021-11-08
2021-11-08 04:40:00+00:00,381.6667,381.6667,381.3333,381.3333,819,2021-11-08
2021-11-08 04:41:00+00:00,381.4667,381.4667,381.4667,381.4667,300,2021-11-08
2021-11-08 04:42:00+00:00,381.65,381.65,381.65,381.65,747,2021-11-08
2021-11-08 04:43:00+00:00,381.3867,381.3867,381.3867,381.3867,2790,2021-11-08
2021-11-08 04:44:00+00:00,381.4333,381.9333,381.4333,381.9333,1524,2021-11-08
2021-11-08 04:45:00+00:00,382.1,382.3333,382.1,382.3333,2418,2021-11-08
2021-11-08 04:46:00+00:00,382.3333,383.33,382.3333,383.33,9414,2021-11-08
2021-11-08 04:47:00+00:00,383.3333,384.0,383.2933,383.6667,36546,2021-11-08
2021-11-08 04:48:00+00:00,383.8333,384.9333,383.8333,384.6667,16542,2021-11-08
2021-11-08 04:49:00+00:00,384.3333,384.4,383.9,384.0133,4746,2021-11-08
2021-11-08 04:50:00+00:00,384.3333,384.6667,384.05,384.1667,7947,2021-11-08
2021-11-08 04:51:00+00:00,384.2633,385.6,384.2633,385.3333,15336,2021-11-08
2021-11-08 04:52:00+00:00,385.53,385.53,384.9,385.0667,6462,2021-11-08
2021-11-08 04:53:00+00:00,385.3633,385.6667,385.3633,385.6667,1677,2021-11-08
2021-11-08 04:54:00+00:00,385.6667,385.6667,384.9667,385.2333,4341,2021-11-08
2021-11-08 04:55:00+00:00,384.69,384.69,384.4333,384.6133,2682,2021-11-08
2021-11-08 04:56:00+00:00,383.8333,384.0567,383.3333,383.75,11637,2021-11-08
2021-11-08 04:57:00+00:00,383.3867,383.3867,383.3333,383.3333,1227,2021-11-08
2021-11-08 04:58:00+00:00,382.7667,382.9167,382.7667,382.9167,1440,2021-11-08
2021-11-08 04:59:00+00:00,383.5733,383.5733,383.5667,383.5667,1725,2021-11-08
2021-11-08 05:00:00+00:00,384.0,384.0433,384.0,384.0,4650,2021-11-08
2021-11-08 05:01:00+00:00,384.0,384.0467,383.6667,384.02,3915,2021-11-08
2021-11-08 05:02:00+00:00,384.0833,384.3867,384.0833,384.3867,4893,2021-11-08
2021-11-08 05:03:00+00:00,384.3333,384.3333,384.3333,384.3333,1503,2021-11-08
2021-11-08 05:04:00+00:00,384.0933,384.0933,384.0933,384.0933,303,2021-11-08
2021-11-08 05:05:00+00:00,384.0,384.5833,384.0,384.5833,3123,2021-11-08
2021-11-08 05:06:00+00:00,384.5933,384.6633,384.5933,384.6633,1506,2021-11-08
2021-11-08 05:07:00+00:00,384.92,385.0,384.92,385.0,2901,2021-11-08
2021-11-08 05:08:00+00:00,385.0,385.3333,384.9,385.3333,3351,2021-11-08
2021-11-08 05:09:00+00:00,385.5,387.1333,385.5,386.9867,10659,2021-11-08
2021-11-08 05:10:00+00:00,387.0,387.9667,386.6667,386.6667,11901,2021-11-08
2021-11-08 05:11:00+00:00,386.3333,386.3333,386.1967,386.1967,2421,2021-11-08
2021-11-08 05:12:00+00:00,385.3333,385.3333,385.3333,385.3333,300,2021-11-08
2021-11-08 05:14:00+00:00,385.9567,386.1467,385.3667,385.3667,4557,2021-11-08
2021-11-08 05:15:00+00:00,386.0,386.0,386.0,386.0,1200,2021-11-08
2021-11-08 05:16:00+00:00,386.0167,386.0167,385.3333,385.3333,5229,2021-11-08
2021-11-08 05:17:00+00:00,386.0,386.0,385.66,385.7667,1881,2021-11-08
2021-11-08 05:18:00+00:00,385.3333,385.3333,384.4233,384.6667,9981,2021-11-08
2021-11-08 05:19:00+00:00,385.11,385.5267,385.0,385.0,2802,2021-11-08
2021-11-08 05:21:00+00:00,385.42,385.58,385.42,385.58,900,2021-11-08
2021-11-08 05:22:00+00:00,385.6233,385.6233,385.6233,385.6233,930,2021-11-08
2021-11-08 05:24:00+00:00,385.3833,386.34,385.3833,386.34,3471,2021-11-08
2021-11-08 05:25:00+00:00,386.41,386.6667,386.33,386.33,1338,2021-11-08
2021-11-08 05:26:00+00:00,386.0,386.2567,385.8667,385.8667,1650,2021-11-08
2021-11-08 05:27:00+00:00,385.61,386.0,385.61,386.0,6693,2021-11-08
2021-11-08 05:28:00+00:00,386.0833,386.0833,386.0833,386.0833,300,2021-11-08
2021-11-08 05:29:00+00:00,386.0367,386.63,385.8667,386.63,6549,2021-11-08
2021-11-08 05:30:00+00:00,387.3333,387.3333,387.3333,387.3333,600,2021-11-08
2021-11-08 05:31:00+00:00,387.2667,387.2967,387.2667,387.2967,1092,2021-11-08
2021-11-08 05:32:00+00:00,387.0367,387.09,386.34,387.09,4944,2021-11-08
2021-11-08 05:33:00+00:00,387.3333,387.3333,387.3333,387.3333,1422,2021-11-08
2021-11-08 05:34:00+00:00,387.66,388.0,387.66,387.8667,11436,2021-11-08
2021-11-08 05:35:00+00:00,388.0,388.0,387.81,387.81,3252,2021-11-08
2021-11-08 05:36:00+00:00,387.4033,387.5033,387.4033,387.5033,1068,2021-11-08
2021-11-08 05:37:00+00:00,387.5633,387.5633,387.5633,387.5633,300,2021-11-08
2021-11-08 05:38:00+00:00,387.1,387.5133,387.1,387.5133,4599,2021-11-08
2021-11-08 05:40:00+00:00,387.8233,387.99,387.8233,387.8333,1584,2021-11-08
2021-11-08 05:41:00+00:00,388.0,388.3333,387.9933,387.9933,8754,2021-11-08
2021-11-08 05:42:00+00:00,387.6667,387.6667,387.0333,387.0333,1650,2021-11-08
2021-11-08 05:43:00+00:00,386.6667,386.6667,386.2167,386.2167,2067,2021-11-08
2021-11-08 05:44:00+00:00,386.0133,386.0133,385.71,385.8667,9450,2021-11-08
2021-11-08 05:45:00+00:00,386.0967,386.1667,386.0967,386.12,4902,2021-11-08
2021-11-08 05:46:00+00:00,385.8333,385.8333,385.5167,385.7633,7869,2021-11-08
2021-11-08 05:48:00+00:00,386.1667,386.1667,385.7,385.8367,1575,2021-11-08
2021-11-08 05:49:00+00:00,385.5067,385.5067,385.5067,385.5067,300,2021-11-08
2021-11-08 05:50:00+00:00,385.49,385.49,385.17,385.1733,1800,2021-11-08
2021-11-08 05:51:00+00:00,385.3333,385.3333,385.3333,385.3333,576,2021-11-08
2021-11-08 05:53:00+00:00,385.2067,385.2067,385.2,385.2067,1527,2021-11-08
2021-11-08 05:55:00+00:00,385.61,385.61,385.61,385.61,411,2021-11-08
2021-11-08 05:59:00+00:00,385.6667,385.6667,385.6667,385.6667,2685,2021-11-08
2021-11-08 06:01:00+00:00,385.8633,385.8633,385.8633,385.8633,495,2021-11-08
2021-11-08 06:04:00+00:00,386.0,386.0,386.0,386.0,300,2021-11-08
2021-11-08 06:06:00+00:00,386.2833,386.4967,386.2833,386.4967,1518,2021-11-08
2021-11-08 06:07:00+00:00,386.6667,387.1667,386.6667,387.0,2859,2021-11-08
2021-11-08 06:08:00+00:00,387.14,387.3333,387.14,387.3333,2157,2021-11-08
2021-11-08 06:09:00+00:00,387.6667,387.6667,387.6667,387.6667,990,2021-11-08
2021-11-08 06:10:00+00:00,387.55,387.66,387.55,387.66,720,2021-11-08
2021-11-08 06:11:00+00:00,387.3333,387.34,387.3333,387.34,2268,2021-11-08
2021-11-08 06:12:00+00:00,387.4967,387.4967,387.3333,387.3333,3330,2021-11-08
2021-11-08 06:14:00+00:00,386.4667,386.4667,385.9267,385.9267,1746,2021-11-08
2021-11-08 06:16:00+00:00,385.83,385.83,385.83,385.83,600,2021-11-08
2021-11-08 06:17:00+00:00,385.9033,386.24,385.6967,386.24,1509,2021-11-08
2021-11-08 06:18:00+00:00,386.6267,386.6533,386.6267,386.6533,1200,2021-11-08
2021-11-08 06:20:00+00:00,386.3333,386.3333,386.0,386.0,10338,2021-11-08
2021-11-08 06:21:00+00:00,386.3333,386.3333,386.0433,386.0433,600,2021-11-08
2021-11-08 06:22:00+00:00,385.6667,385.6667,385.5,385.5,1983,2021-11-08
2021-11-08 06:23:00+00:00,385.6667,385.6667,385.5167,385.6667,900,2021-11-08
2021-11-08 06:24:00+00:00,385.34,385.5333,385.34,385.5333,900,2021-11-08
2021-11-08 06:26:00+00:00,385.6667,385.6667,385.5,385.5,1200,2021-11-08
2021-11-08 06:27:00+00:00,385.37,385.37,385.0333,385.0333,5598,2021-11-08
2021-11-08 06:28:00+00:00,385.0233,385.3667,385.0,385.3667,3699,2021-11-08
2021-11-08 06:29:00+00:00,385.17,385.3333,385.17,385.3333,6945,2021-11-08
2021-11-08 06:30:00+00:00,385.4,385.5,385.0,385.0,4956,2021-11-08
2021-11-08 06:31:00+00:00,385.28,385.28,385.28,385.28,300,2021-11-08
2021-11-08 06:32:00+00:00,385.3333,385.3333,385.3333,385.3333,300,2021-11-08
2021-11-08 06:34:00+00:00,385.7,385.7,385.65,385.65,600,2021-11-08
2021-11-08 06:36:00+00:00,385.6667,385.6667,385.6667,385.6667,300,2021-11-08
2021-11-08 06:37:00+00:00,385.6667,386.0,385.6667,386.0,9315,2021-11-08
2021-11-08 06:38:00+00:00,386.1233,386.3333,386.1233,386.3333,3495,2021-11-08
2021-11-08 06:40:00+00:00,386.04,386.04,385.7033,385.7033,600,2021-11-08
2021-11-08 06:41:00+00:00,385.99,385.99,385.99,385.99,585,2021-11-08
2021-11-08 06:43:00+00:00,386.0067,386.0067,386.0,386.0,900,2021-11-08
2021-11-08 06:44:00+00:00,385.8333,386.2033,385.8333,386.2033,1770,2021-11-08
2021-11-08 06:45:00+00:00,386.2067,386.2333,386.2067,386.2333,882,2021-11-08
2021-11-08 06:47:00+00:00,386.1967,386.1967,386.0,386.0,1347,2021-11-08
2021-11-08 06:49:00+00:00,386.0,386.1967,386.0,386.1967,2400,2021-11-08
2021-11-08 06:50:00+00:00,386.1667,386.1667,386.1667,386.1667,300,2021-11-08
2021-11-08 06:52:00+00:00,386.02,386.02,386.0,386.0,900,2021-11-08
2021-11-08 06:53:00+00:00,385.74,385.74,385.7,385.7,2745,2021-11-08
2021-11-08 06:54:00+00:00,385.6667,385.6667,385.6667,385.6667,600,2021-11-08
2021-11-08 06:55:00+00:00,385.5367,385.5367,385.3333,385.3333,4617,2021-11-08
2021-11-08 06:57:00+00:00,385.3333,385.3333,385.3333,385.3333,1098,2021-11-08
2021-11-08 06:58:00+00:00,385.67,385.67,385.3367,385.3367,1365,2021-11-08
2021-11-08 06:59:00+00:00,385.28,385.3733,385.28,385.3367,2340,2021-11-08
2021-11-08 07:00:00+00:00,385.3367,386.2333,385.0,385.67,56214,2021-11-08
2021-11-08 07:01:00+00:00,385.1667,385.1667,383.7767,384.6,30945,2021-11-08
2021-11-08 07:02:00+00:00,384.9233,385.0,383.3333,383.5,45099,2021-11-08
2021-11-08 07:03:00+00:00,383.5,384.3967,383.3333,384.0,32826,2021-11-08
2021-11-08 07:04:00+00:00,383.9667,383.9767,383.3867,383.6567,17232,2021-11-08
2021-11-08 07:05:00+00:00,383.6667,383.8967,383.35,383.35,10956,2021-11-08
2021-11-08 07:06:00+00:00,383.35,383.6733,383.3333,383.34,29553,2021-11-08
2021-11-08 07:07:00+00:00,383.3833,383.59,382.6667,383.59,40611,2021-11-08
2021-11-08 07:08:00+00:00,383.3733,384.3267,383.3333,384.3267,27576,2021-11-08
2021-11-08 07:09:00+00:00,384.25,384.25,383.3333,384.0433,41970,2021-11-08
2021-11-08 07:10:00+00:00,383.9667,384.09,383.7667,384.09,5385,2021-11-08
2021-11-08 07:11:00+00:00,384.25,385.93,384.2,385.5,31914,2021-11-08
2021-11-08 07:12:00+00:00,385.6933,386.6167,385.6667,386.3533,24837,2021-11-08
2021-11-08 07:13:00+00:00,386.34,386.9433,385.9667,386.9433,49284,2021-11-08
2021-11-08 07:14:00+00:00,387.0367,388.0,387.0367,387.7,34332,2021-11-08
2021-11-08 07:15:00+00:00,387.7,387.7,386.8333,387.0,8145,2021-11-08
2021-11-08 07:16:00+00:00,386.71,387.7,386.6667,387.4,26025,2021-11-08
2021-11-08 07:17:00+00:00,387.4,388.0333,387.3333,388.0,14538,2021-11-08
2021-11-08 07:18:00+00:00,388.0,388.1333,387.0367,387.6933,31374,2021-11-08
2021-11-08 07:19:00+00:00,388.0,388.1667,387.6667,388.16,12585,2021-11-08
2021-11-08 07:20:00+00:00,388.0467,388.3333,387.6533,387.96,26718,2021-11-08
2021-11-08 07:21:00+00:00,387.8033,387.8533,387.51,387.51,6600,2021-11-08
2021-11-08 07:22:00+00:00,387.67,387.8333,387.5,387.5,8949,2021-11-08
2021-11-08 07:23:00+00:00,387.3333,387.6,387.3333,387.6,4392,2021-11-08
2021-11-08 07:24:00+00:00,387.6667,387.6833,387.61,387.6667,5283,2021-11-08
2021-11-08 07:25:00+00:00,387.8333,388.1133,387.8333,388.1133,14484,2021-11-08
2021-11-08 07:26:00+00:00,388.0,388.1333,387.6667,388.12,14928,2021-11-08
2021-11-08 07:27:00+00:00,388.0,388.1267,387.75,387.8333,14196,2021-11-08
2021-11-08 07:28:00+00:00,387.9,388.0233,387.4933,388.0233,24216,2021-11-08
2021-11-08 07:29:00+00:00,388.0833,391.2667,387.9367,391.2667,76695,2021-11-08
2021-11-08 07:30:00+00:00,390.6267,391.0,390.0067,390.3333,41610,2021-11-08
2021-11-08 07:31:00+00:00,390.1667,390.9967,390.0667,390.6667,32235,2021-11-08
2021-11-08 07:32:00+00:00,390.6,391.0,390.5833,391.0,16644,2021-11-08
2021-11-08 07:33:00+00:00,390.8333,391.0,390.34,390.6667,35733,2021-11-08
2021-11-08 07:34:00+00:00,390.7633,391.2,390.0,390.0,42366,2021-11-08
2021-11-08 07:35:00+00:00,390.02,390.4667,390.0,390.0,21234,2021-11-08
2021-11-08 07:36:00+00:00,390.2667,390.4667,390.07,390.4333,3954,2021-11-08
2021-11-08 07:37:00+00:00,390.0333,390.1167,389.6667,389.6667,13008,2021-11-08
2021-11-08 07:38:00+00:00,389.6667,390.0,389.5333,390.0,5064,2021-11-08
2021-11-08 07:39:00+00:00,389.8,390.0067,389.8,390.0,8400,2021-11-08
2021-11-08 07:40:00+00:00,390.0,390.0667,389.6667,389.67,6045,2021-11-08
2021-11-08 07:41:00+00:00,389.7733,390.3267,389.6667,389.6667,7554,2021-11-08
2021-11-08 07:42:00+00:00,389.9933,390.17,389.5,389.8333,7281,2021-11-08
2021-11-08 07:43:00+00:00,389.99,390.3367,389.99,390.3367,4362,2021-11-08
2021-11-08 07:44:00+00:00,390.3,391.0,390.3,390.6667,14103,2021-11-08
2021-11-08 07:45:00+00:00,390.3867,390.4367,390.04,390.1333,3333,2021-11-08
2021-11-08 07:46:00+00:00,390.6267,390.8333,390.5,390.6267,8547,2021-11-08
2021-11-08 07:47:00+00:00,390.6633,391.1533,390.6633,391.1533,6474,2021-11-08
2021-11-08 07:48:00+00:00,391.1533,391.6833,391.1533,391.3333,30255,2021-11-08
2021-11-08 07:49:00+00:00,391.4833,392.7533,391.4833,392.6667,28827,2021-11-08
